,movieID,recomendation,movie name,recomendation name,num_reviews,avg_review
630,1373,318,Star Trek V: The Final Frontier (1989),"Shawshank Redemption, The (1994)",7079,2.850331967792061
631,1374,858,Star Trek II: The Wrath of Khan (1982),"Godfather, The (1972)",15787,3.70209666181035
632,1375,98491,Star Trek III: The Search for Spock (1984),Paperman (2012),10358,3.2530893994979726
633,1376,858,Star Trek IV: The Voyage Home (1986),"Godfather, The (1972)",12585,3.5012713547874452
634,1377,2959,Batman Returns (1992),Fight Club (1999),13401,3.1304380270129095
635,1378,1918,Young Guns (1988),Lethal Weapon 4 (1998),6380,3.2948275862068965
636,1379,3358,Young Guns II (1990),Defending Your Life (1991),2809,2.982378070487718
637,1380,318,Grease (1978),"Shawshank Redemption, The (1994)",16206,3.3126619770455386
638,1381,7346,Grease 2 (1982),"Girl Next Door, The (2004)",3458,1.9705031810294968
639,1385,98809,Under Siege (1992),"Hobbit: An Unexpected Journey, The (2012)",6125,3.136
640,1387,306,Jaws (1975),Three Colors: Red (Trois couleurs: Rouge) (1994),24188,3.782392095253845
641,1388,494,Jaws 2 (1978),Executive Decision (1996),4330,2.5882217090069286
642,1391,318,Mars Attacks! (1996),"Shawshank Redemption, The (1994)",17814,2.9703603907039406
643,1393,318,Jerry Maguire (1996),"Shawshank Redemption, The (1994)",22960,3.5969512195121953
644,1394,296,Raising Arizona (1987),Pulp Fiction (1994),15470,3.8756302521008403
645,1395,1964,Tin Men (1987),Klute (1971),2096,3.3678435114503817
646,1396,593,Sneakers (1992),"Silence of the Lambs, The (1991)",11756,3.650008506294658
647,1405,379,Beavis and Butt-Head Do America (1996),Timecop (1994),8407,2.96199595575116
648,1407,50,Scream (1996),"Usual Suspects, The (1995)",16657,3.2786216005283064
649,1408,164909,"Last of the Mohicans, The (1992)",La La Land (2016),11946,3.7138791227189016
650,1409,2919,Michael (1996),"Year of Living Dangerously, The (1982)",5748,3.0443632567849686
651,1411,6534,Hamlet (1996),Hulk (2003),5505,3.7876475930971845
652,1416,50,Evita (1996),"Usual Suspects, The (1995)",4749,3.1505580122130974
653,1422,185029,Murder at 1600 (1997),A Quiet Place (2018),2681,3.057254755688176
654,1425,1203,Fierce Creatures (1997),12 Angry Men (1957),2034,3.200835791543756
655,1429,2334,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),"Siege, The (1998)",3188,3.293914680050188
656,1431,448,Beverly Hills Ninja (1997),Fearless (1993),2916,2.5478395061728394
657,1438,58559,Dante's Peak (1997),"Dark Knight, The (2008)",5840,2.8217465753424658
658,1441,318,Benny & Joon (1993),"Shawshank Redemption, The (1994)",5677,3.5323234102518937
659,1446,349,Kolya (Kolja) (1996),Clear and Present Danger (1994),2064,4.007751937984496
660,1449,318,Waiting for Guffman (1996),"Shawshank Redemption, The (1994)",5681,3.9275655694419997
661,1457,3489,Fools Rush In (1997),Hook (1991),2685,3.1089385474860336
662,1459,1483,Absolute Power (1997),Crash (1996),3438,3.3454043048283886
663,1461,1303,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),"Man Who Would Be King, The (1975)",2474,2.7740501212611157
664,1464,318,Lost Highway (1997),"Shawshank Redemption, The (1994)",4630,3.723110151187905
665,1466,3844,Donnie Brasco (1997),Steel Magnolias (1989),11158,3.810181036027962
666,1476,694,Private Parts (1997),"Substitute, The (1996)",5422,3.352637403172261
667,1479,858,"Saint, The (1997)","Godfather, The (1972)",7664,3.1571633611691023
668,1483,319,Crash (1996),Shallow Grave (1994),2687,3.084108671380722
669,1485,1120,Liar Liar (1997),"People vs. Larry Flynt, The (1996)",18777,3.2380838259572884
670,1488,4623,"Devil's Own, The (1997)",Major League (1989),3301,3.0374129051802483
671,1499,27773,Anaconda (1997),Old Boy (2003),5961,2.0795168595873177
672,1500,2019,Grosse Pointe Blank (1997),Seven Samurai (Shichinin no samurai) (1954),13905,3.7289104638619204
673,1513,260,Romy and Michele's High School Reunion (1997),Star Wars: Episode IV - A New Hope (1977),7811,2.955959544232493
674,1515,328,Volcano (1997),Tales from the Crypt Presents: Demon Knight (1995),3577,2.654039698071009
675,1517,260,Austin Powers: International Man of Mystery (1997),Star Wars: Episode IV - A New Hope (1977),23254,3.4114130902210373
676,1518,1280,Breakdown (1997),Raise the Red Lantern (Da hong deng long gao gao gua) (1991),2911,3.313294400549639
677,1527,2959,"Fifth Element, The (1997)",Fight Club (1999),33153,3.7699454046390977
678,1537,50,Shall We Dance? (Shall We Dansu?) (1996),"Usual Suspects, The (1995)",3598,3.9453863257365205
679,1541,41569,Addicted to Love (1997),King Kong (2005),2015,3.115632754342432
680,1544,3271,"Lost World: Jurassic Park, The (1997)",Of Mice and Men (1992),15928,2.9984304369663484
681,1552,318,Con Air (1997),"Shawshank Redemption, The (1994)",15116,3.19796903942842
682,1556,832,Speed 2: Cruise Control (1997),Ransom (1996),5175,1.9109178743961353
683,1562,97,Batman & Robin (1997),"Hate (Haine, La) (1995)",9872,2.160149918962723
684,1566,709,Hercules (1997),Oliver & Company (1988),6999,3.4190598656950995
685,1569,1207,My Best Friend's Wedding (1997),To Kill a Mockingbird (1962),10220,3.2756849315068495
686,1573,318,Face/Off (1997),"Shawshank Redemption, The (1994)",20129,3.32798449997516
687,1580,318,Men in Black (a.k.a. MIB) (1997),"Shawshank Redemption, The (1994)",40308,3.5817083457378187
688,1584,2019,Contact (1997),Seven Samurai (Shichinin no samurai) (1954),21638,3.684536463628801
689,1586,6502,G.I. Jane (1997),28 Days Later (2002),6625,2.9301132075471696
690,1587,318,Conan the Barbarian (1982),"Shawshank Redemption, The (1994)",7015,3.243478260869565
691,1588,71379,George of the Jungle (1997),Paranormal Activity (2009),4204,2.6904138915318745
692,1589,2476,Cop Land (1997),Heartbreak Ridge (1986),4815,3.2779854620976114
693,1590,2019,Event Horizon (1997),Seven Samurai (Shichinin no samurai) (1954),7251,2.9764170459247
694,1591,838,Spawn (1997),Emma (1996),5351,2.637077181835171
695,1594,1320,In the Company of Men (1997),Alien³ (a.k.a. Alien 3) (1992),2369,3.6587167581257916
696,1597,227,Conspiracy Theory (1997),Drop Zone (1994),10142,3.3279432064681522
697,1603,2731,Mimic (1997),"400 Blows, The (Les quatre cents coups) (1959)",3030,2.78993399339934
698,1608,318,Air Force One (1997),"Shawshank Redemption, The (1994)",14737,3.304844948089842
699,1610,1291,"Hunt for Red October, The (1990)",Indiana Jones and the Last Crusade (1989),22165,3.862846830588766
700,1611,1221,My Own Private Idaho (1991),"Godfather: Part II, The (1974)",2495,3.4090180360721445
701,1614,2107,In & Out (1997),Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),4255,3.1490011750881317
702,1615,374,"Edge, The (1997)",Richie Rich (1994),2451,3.482252141982864
703,1616,55247,"Peacemaker, The (1997)",Into the Wild (2007),3774,3.0170906200317966
704,1617,1193,L.A. Confidential (1997),One Flew Over the Cuckoo's Nest (1975),27749,4.063227503693827
705,1619,4034,Seven Years in Tibet (1997),Traffic (2000),4796,3.428169307756464
706,1620,8228,Kiss the Girls (1997),"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",4378,3.359182275011421
707,1625,318,"Game, The (1997)","Shawshank Redemption, The (1994)",18647,3.867109990883252
708,1627,514,U Turn (1997),"Ref, The (1994)",2461,3.138155221454693
709,1633,192803,Ulee's Gold (1997),Bohemian Rhapsody (2018),2165,3.6394919168591224
710,1635,111,"Ice Storm, The (1997)",Taxi Driver (1976),5224,3.791156202143951
711,1639,50,Chasing Amy (1997),"Usual Suspects, The (1995)",13576,3.6189967589864467
712,1641,1203,"Full Monty, The (1997)",12 Angry Men (1957),15077,3.684585792929628
713,1643,1393,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Jerry Maguire (1996),2409,3.855541718555417
714,1644,2467,I Know What You Did Last Summer (1997),"Name of the Rose, The (Name der Rose, Der) (1986)",7539,2.4885263297519566
715,1645,318,The Devil's Advocate (1997),"Shawshank Redemption, The (1994)",13496,3.547347362181387
716,1653,318,Gattaca (1997),"Shawshank Redemption, The (1994)",21890,3.804476930105071
717,1663,1250,Stripes (1981),"Bridge on the River Kwai, The (1957)",7964,3.6671898543445507
718,1665,3543,Bean (1997),Diner (1982),3597,2.798582151793161
719,1672,53121,"Rainmaker, The (1997)",Shrek the Third (2007),3755,3.596804260985353
720,1673,1178,Boogie Nights (1997),Paths of Glory (1957),13777,3.7044712201495247
721,1674,3006,Witness (1985),"Insider, The (1999)",10771,3.842865100733451
722,1676,318,Starship Troopers (1997),"Shawshank Redemption, The (1994)",17245,3.2901420701652655
723,1678,318,"Joy Luck Club, The (1993)","Shawshank Redemption, The (1994)",4064,3.7102608267716537
724,1680,1347,Sliding Doors (1998),"Nightmare on Elm Street, A (1984)",6735,3.545137342242019
725,1681,97938,Mortal Kombat: Annihilation (1997),Life of Pi (2012),2155,2.059396751740139
726,1682,318,"Truman Show, The (1998)","Shawshank Redemption, The (1994)",33731,3.859743262873914
727,1687,58299,"Jackal, The (1997)",Horton Hears a Who! (2008),4714,3.174798472634705
728,1688,5452,Anastasia (1997),Look Who's Talking Now (1993),4646,3.47083512699096
729,1690,3462,Alien: Resurrection (1997),Modern Times (1936),11518,3.0286508074318457
730,1693,858,Amistad (1997),"Godfather, The (1972)",4599,3.5841487279843443
731,1694,2819,"Apostle, The (1997)",Three Days of the Condor (3 Days of the Condor) (1975),2776,3.6921829971181555
732,1701,63876,Deconstructing Harry (1997),Milk (2008),2986,3.471868720696584
733,1702,6187,Flubber (1997),"Life of David Gale, The (2003)",4527,2.5702451954937042
734,1704,318,Good Will Hunting (1997),"Shawshank Redemption, The (1994)",38947,4.074935168305646
735,1707,1923,Home Alone 3 (1997),There's Something About Mary (1998),3029,1.871244635193133
736,1711,3178,Midnight in the Garden of Good and Evil (1997),"Hurricane, The (1999)",4366,3.254008245533669
737,1713,68954,Mouse Hunt (1997),Up (2009),2353,2.888227794305142
738,1717,858,Scream 2 (1997),"Godfather, The (1972)",7025,2.7656227758007117
739,1719,1280,"Sweet Hereafter, The (1997)",Raise the Red Lantern (Da hong deng long gao gao gua) (1991),3510,3.9904558404558403
740,1721,1178,Titanic (1997),Paths of Glory (1957),37712,3.381151887993212
741,1722,318,Tomorrow Never Dies (1997),"Shawshank Redemption, The (1994)",12328,3.2240022712524334
742,1726,90866,"Postman, The (1997)",Hugo (2011),2239,2.9283162125949085
743,1727,30707,"Horse Whisperer, The (1998)",Million Dollar Baby (2004),2132,3.1428236397748592
744,1729,608,Jackie Brown (1997),Fargo (1996),12436,3.69532003859762
745,1732,4973,"Big Lebowski, The (1998)","Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",27826,3.9743764824265075
746,1735,97306,Great Expectations (1998),Seven Psychopaths (2012),2819,3.2520397304008513
747,1747,318,Wag the Dog (1997),"Shawshank Redemption, The (1994)",10077,3.520889153517912
748,1748,1252,Dark City (1998),Chinatown (1974),12170,3.805669679539852
749,1753,135536,Half Baked (1998),Suicide Squad (2016),2462,3.269902518277823
750,1754,318,Fallen (1998),"Shawshank Redemption, The (1994)",3805,3.488830486202365
751,1760,5013,Spice World (1997),Gosford Park (2001),2633,1.8059248006076718
752,1769,162,"Replacement Killers, The (1998)",Crumb (1994),2540,3.0893700787401577
753,1772,8665,Blues Brothers 2000 (1998),"Bourne Supremacy, The (2004)",2743,2.546299671892089
754,1777,904,"Wedding Singer, The (1998)",Rear Window (1954),14009,3.391284174459276
755,1779,858,Sphere (1998),"Godfather, The (1972)",6106,2.8675073698001965
756,1784,318,As Good as It Gets (1997),"Shawshank Redemption, The (1994)",23145,3.7748541801685027
757,1792,318,U.S. Marshals (1998),"Shawshank Redemption, The (1994)",4658,3.2210176041219407
758,1799,2245,Suicide Kings (1997),Working Girl (1988),2137,3.522929340196537
759,1801,318,"Man in the Iron Mask, The (1998)","Shawshank Redemption, The (1994)",6176,3.101360103626943
760,1805,318,Wild Things (1998),"Shawshank Redemption, The (1994)",7409,3.2063706303144826
761,1810,318,Primary Colors (1998),"Shawshank Redemption, The (1994)",3672,3.4711328976034856
762,1831,25,Lost in Space (1998),Leaving Las Vegas (1995),7338,2.5775415644589805
763,1833,1278,Mercury Rising (1998),Young Frankenstein (1974),2468,3.028363047001621
764,1834,1289,"Spanish Prisoner, The (1997)",Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),4201,3.8734825041656746
765,1835,1020,City of Angels (1998),Cool Runnings (1993),5274,3.245164960182025
766,1845,6331,Zero Effect (1998),Spellbound (2002),2268,3.69510582010582
767,1862,539,Species II (1998),Sleepless in Seattle (1993),2014,2.1102284011916583
768,1873,2490,"Misérables, Les (1998)",Payback (1999),2774,3.702054794520548
769,1876,2795,Deep Impact (1998),National Lampoon's Vacation (1983),11666,2.964855134579119
770,1882,3593,Godzilla (1998),Battlefield Earth (2000),8017,2.373144567793439
771,1883,89804,Bulworth (1998),"Ides of March, The (2011)",4686,3.3314127187366624
772,1884,50,Fear and Loathing in Las Vegas (1998),"Usual Suspects, The (1995)",10489,3.750595862331967
773,1885,111659,"Opposite of Sex, The (1998)",Maleficent (2014),3954,3.6138088012139606
774,1888,8464,Hope Floats (1998),Super Size Me (2004),2835,2.934567901234568
775,1892,608,"Perfect Murder, A (1998)",Fargo (1996),4192,3.364980916030534
776,1894,56339,Six Days Seven Nights (1998),"Orphanage, The (Orfanato, El) (2007)",4927,2.8360056829713822
777,1895,3082,Can't Hardly Wait (1998),"World Is Not Enough, The (1999)",3058,3.185578809679529
778,1907,2571,Mulan (1998),"Matrix, The (1999)",11107,3.731475645989016
779,1909,318,"X-Files: Fight the Future, The (1998)","Shawshank Redemption, The (1994)",11435,3.338609532138172
780,1911,157,Dr. Dolittle (1998),Canadian Bacon (1995),7143,2.6674366512669745
781,1912,99007,Out of Sight (1998),Warm Bodies (2013),7438,3.6761898359774134
782,1914,1203,Smoke Signals (1998),12 Angry Men (1957),2505,3.8159680638722553
783,1916,318,Buffalo '66 (a.k.a. Buffalo 66) (1998),"Shawshank Redemption, The (1994)",3058,3.6345650752125573
784,1917,260,Armageddon (1998),Star Wars: Episode IV - A New Hope (1977),22671,2.9930307441224473
785,1918,745,Lethal Weapon 4 (1998),Wallace & Gromit: A Close Shave (1995),8818,3.1185075980948063
786,1920,318,Small Soldiers (1998),"Shawshank Redemption, The (1994)",3919,2.822786425108446
787,1921,858,Pi (1998),"Godfather, The (1972)",9913,3.728033894885504
788,1923,318,There's Something About Mary (1998),"Shawshank Redemption, The (1994)",25144,3.519487750556793
789,1924,41569,Plan 9 from Outer Space (1959),King Kong (2005),2210,2.613348416289593
790,1927,3512,All Quiet on the Western Front (1930),Return to Me (2000),2537,3.948364209696492
791,1944,912,From Here to Eternity (1953),Casablanca (1942),2797,3.9286735788344656
792,1945,912,On the Waterfront (1954),Casablanca (1942),5880,4.127636054421768
793,1947,38038,West Side Story (1961),Wallace & Gromit in The Curse of the Were-Rabbit (2005),8547,3.752076752076752
794,1949,3301,"Man for All Seasons, A (1966)","Whole Nine Yards, The (2000)",2064,4.104893410852713
795,1950,750,In the Heat of the Night (1967),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),3492,4.048539518900344
796,1951,4677,Oliver! (1968),Turner & Hooch (1989),2176,3.668658088235294
797,1952,318,Midnight Cowboy (1969),"Shawshank Redemption, The (1994)",6394,3.9812324053800436
798,1953,2019,"French Connection, The (1971)",Seven Samurai (Shichinin no samurai) (1954),8571,3.940030334850076
799,1954,318,Rocky (1976),"Shawshank Redemption, The (1994)",16918,3.728691334673129
800,1955,318,Kramer vs. Kramer (1979),"Shawshank Redemption, The (1994)",5038,3.7211194918618498
801,1956,3704,Ordinary People (1980),Mad Max Beyond Thunderdome (1985),4153,3.882855766915483
802,1957,1172,Chariots of Fire (1981),Cinema Paradiso (Nuovo cinema Paradiso) (1989),6230,3.715008025682183
803,1958,515,Terms of Endearment (1983),"Remains of the Day, The (1993)",4759,3.636688379911746
804,1959,2087,Out of Africa (1985),Peter Pan (1953),4763,3.634788998530338
805,1960,1266,"Last Emperor, The (1987)",Unforgiven (1992),6742,3.8468555324829428
806,1961,3089,Rain Man (1988),Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),27813,3.900244489986697
807,1962,318,Driving Miss Daisy (1989),"Shawshank Redemption, The (1994)",8341,3.699016904447908
808,1963,3825,Take the Money and Run (1969),Coyote Ugly (2000),2282,3.9031551270815075
809,1964,2028,Klute (1971),Saving Private Ryan (1998),2203,3.783704039945529
810,1965,59784,Repo Man (1984),Kung Fu Panda (2008),5870,3.593611584327087
811,1967,2571,Labyrinth (1986),"Matrix, The (1999)",8800,3.642556818181818
812,1968,318,"Breakfast Club, The (1985)","Shawshank Redemption, The (1994)",24077,3.8347800805748222
813,1969,5010,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Black Hawk Down (2001),2268,2.4517195767195767
814,1970,8623,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Roxanne (1987),2633,2.7763007975693124
815,1974,6296,Friday the 13th (1980),"Mighty Wind, A (2003)",4128,2.919573643410853
816,1982,2015,Halloween (1978),"Absent-Minded Professor, The (1961)",7317,3.5706573732403992
817,1991,3979,Child's Play (1988),Little Nicky (2000),2569,2.847800700661736
818,1994,318,Poltergeist (1982),"Shawshank Redemption, The (1994)",9584,3.5221202003338896
819,1997,858,"Exorcist, The (1973)","Godfather, The (1972)",15002,3.7448006932409013
820,2000,2951,Lethal Weapon (1987),"Fistful of Dollars, A (Per un pugno di dollari) (1964)",18949,3.693994406037258
821,2001,318,Lethal Weapon 2 (1989),"Shawshank Redemption, The (1994)",13181,3.342348835444959
822,2002,318,Lethal Weapon 3 (1992),"Shawshank Redemption, The (1994)",9152,3.215144230769231
823,2003,79132,Gremlins (1984),Inception (2010),11800,3.2842372881355932
824,2004,53953,Gremlins 2: The New Batch (1990),1408 (2007),4620,2.7547619047619047
825,2005,3484,"Goonies, The (1985)","Skulls, The (2000)",11854,3.641724312468365
826,2006,2763,"Mask of Zorro, The (1998)","Thomas Crown Affair, The (1999)",13850,3.2816606498194947
827,2009,1280,Soylent Green (1973),Raise the Red Lantern (Da hong deng long gao gao gua) (1991),4132,3.494191674733785
828,2010,1199,Metropolis (1927),Brazil (1985),6054,3.9765444334324416
829,2011,260,Back to the Future Part II (1989),Star Wars: Episode IV - A New Hope (1977),22990,3.554849934754241
830,2012,5952,Back to the Future Part III (1990),"Lord of the Rings: The Two Towers, The (2002)",21881,3.3372789177825513
831,2013,5943,"Poseidon Adventure, The (1972)",Maid in Manhattan (2002),4790,3.311169102296451
832,2015,5502,"Absent-Minded Professor, The (1961)",Signs (2002),2314,3.367761452031115
833,2018,2745,Bambi (1942),"Mission, The (1986)",7956,3.5003770739064857
834,2019,1178,Seven Samurai (Shichinin no samurai) (1954),Paths of Glory (1957),13367,4.25476920775043
835,2020,4019,Dangerous Liaisons (1988),Finding Forrester (2000),7103,3.8842742503167678
836,2021,55363,Dune (1984),"Assassination of Jesse James by the Coward Robert Ford, The (2007)",8990,3.310567296996663
837,2022,161,"Last Temptation of Christ, The (1988)",Crimson Tide (1995),2718,3.6317144959529064
838,2023,2019,"Godfather: Part III, The (1990)",Seven Samurai (Shichinin no samurai) (1954),10545,3.433191085822665
839,2025,4734,Lolita (1997),Jay and Silent Bob Strike Back (2001),2357,3.462664403903267
840,2028,858,Saving Private Ryan (1998),"Godfather, The (1972)",46783,4.044107902443195
841,2034,103341,"Black Hole, The (1979)","World's End, The (2013)",2066,2.828896418199419
842,2042,318,D2: The Mighty Ducks (1994),"Shawshank Redemption, The (1994)",2373,2.65929203539823
843,2046,1954,Flight of the Navigator (1986),Rocky (1976),4946,3.4337848766680144
844,2052,318,Hocus Pocus (1993),"Shawshank Redemption, The (1994)",2779,3.0800647715005396
845,2053,4639,"Honey, I Blew Up the Kid (1992)",America's Sweethearts (2001),4368,2.1264880952380953
846,2054,3260,"Honey, I Shrunk the Kids (1989)",Howards End (1992),16092,2.718742232165051
847,2058,318,"Negotiator, The (1998)","Shawshank Redemption, The (1994)",8962,3.5936732872126758
848,2059,6296,"Parent Trap, The (1998)","Mighty Wind, A (2003)",3813,3.2688172043010755
849,2060,3869,BASEketball (1998),"Naked Gun 2 1/2: The Smell of Fear, The (1991)",2638,3.030326004548901
850,2064,318,Roger & Me (1989),"Shawshank Redemption, The (1994)",6898,3.8783705421861407
851,2065,52,"Purple Rose of Cairo, The (1985)",Mighty Aphrodite (1995),3877,3.6875161207118907
852,2067,1252,Doctor Zhivago (1965),Chinatown (1974),5574,3.9281485468245427
853,2072,89904,"'burbs, The (1989)",The Artist (2011),3320,3.114909638554217
854,2076,102194,Blue Velvet (1986),Mud (2012),9862,3.8498276211721763
855,2078,318,"Jungle Book, The (1967)","Shawshank Redemption, The (1994)",10052,3.650268603263032
856,2080,318,Lady and the Tramp (1955),"Shawshank Redemption, The (1994)",10628,3.5835058336469703
857,2081,1269,"Little Mermaid, The (1989)",Arsenic and Old Lace (1944),15145,3.5317596566523606
858,2082,709,"Mighty Ducks, The (1992)",Oliver & Company (1988),4491,2.885437541750167
859,2083,3504,"Muppet Christmas Carol, The (1992)",Network (1976),3558,3.5909218662169757
860,2085,3745,101 Dalmatians (One Hundred and One Dalmatians) (1961),Titan A.E. (2000),8409,3.4367939112855272
861,2087,318,Peter Pan (1953),"Shawshank Redemption, The (1994)",7628,3.5656790770844258
862,2088,2076,Popeye (1980),Blue Velvet (1986),3339,2.5539083557951483
863,2089,2019,"Rescuers Down Under, The (1990)",Seven Samurai (Shichinin no samurai) (1954),2498,3.309047237790232
864,2090,858,"Rescuers, The (1977)","Godfather, The (1972)",3121,3.461550785004806
865,2094,2402,"Rocketeer, The (1991)",Rambo: First Blood Part II (1985),6490,3.0642526964560863
866,2096,1920,Sleeping Beauty (1959),Small Soldiers (1998),7021,3.5712149266486257
867,2100,2804,Splash (1984),"Christmas Story, A (1983)",11156,3.219836859089279
868,2105,50,Tron (1982),"Usual Suspects, The (1995)",10277,3.324559696409458
869,2107,1255,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Bad Taste (1987),2197,2.5279927173418297
870,2108,318,L.A. Story (1991),"Shawshank Redemption, The (1994)",6510,3.6083717357910907
871,2109,2411,"Jerk, The (1979)",Rocky IV (1985),6926,3.632688420444701
872,2110,2454,Dead Men Don't Wear Plaid (1982),"Fly, The (1958)",2429,3.282420749279539
873,2111,442,"Man with Two Brains, The (1983)",Demolition Man (1993),2133,3.22948898265354
874,2112,140,Grand Canyon (1991),Up Close and Personal (1996),2479,3.393102057281162
875,2114,858,"Outsiders, The (1983)","Godfather, The (1972)",3284,3.586023142509135
876,2115,720,Indiana Jones and the Temple of Doom (1984),Wallace & Gromit: The Best of Aardman Animation (1996),24306,3.695939274253271
877,2116,50,"Lord of the Rings, The (1978)","Usual Suspects, The (1995)",4934,3.2073368463721117
878,2117,1354,1984 (Nineteen Eighty-Four) (1984),Breaking the Waves (1996),3414,3.6340070298769773
879,2118,49272,"Dead Zone, The (1983)",Casino Royale (2006),3604,3.6385960044395116
880,2122,3972,Children of the Corn (1984),"Legend of Drunken Master, The (Jui kuen II) (1994)",2520,2.638095238095238
881,2123,7318,All Dogs Go to Heaven (1989),"Passion of the Christ, The (2004)",2654,3.0442727957799547
882,2124,1260,"Addams Family, The (1991)",M (1931),8627,3.2275993972412196
883,2125,2959,Ever After: A Cinderella Story (1998),Fight Club (1999),5850,3.6524786324786325
884,2126,49530,Snake Eyes (1998),Blood Diamond (2006),4514,2.8037217545414266
885,2132,926,Who's Afraid of Virginia Woolf? (1966),All About Eve (1950),3135,4.029346092503987
886,2133,50068,Adventures in Babysitting (1987),Letters from Iwo Jima (2006),4424,3.23621157323689
887,2134,318,Weird Science (1985),"Shawshank Redemption, The (1994)",5953,3.2930455232655804
888,2136,318,"Nutty Professor, The (1963)","Shawshank Redemption, The (1994)",2654,2.855124340617935
889,2137,858,Charlotte's Web (1973),"Godfather, The (1972)",5443,3.559250413374977
890,2138,56367,Watership Down (1978),Juno (2007),2749,3.697162604583485
891,2139,1277,"Secret of NIMH, The (1982)",Cyrano de Bergerac (1990),4629,3.7274789371354506
892,2140,1197,"Dark Crystal, The (1982)","Princess Bride, The (1987)",7846,3.5964185572266123
893,2141,5151,"American Tail, An (1986)",40 Days and 40 Nights (2002),4574,3.369588981198076
894,2142,2688,"American Tail: Fievel Goes West, An (1991)","General's Daughter, The (1999)",2179,3.030518586507572
895,2143,316,Legend (1985),Stargate (1994),3139,3.2754061803122014
896,2144,3981,Sixteen Candles (1984),Red Planet (2000),8951,3.6323874427438274
897,2145,4015,Pretty in Pink (1986),"Dude, Where's My Car? (2000)",7063,3.369318986266459
898,2146,288,St. Elmo's Fire (1985),Natural Born Killers (1994),3070,3.164657980456026
899,2150,318,"Gods Must Be Crazy, The (1980)","Shawshank Redemption, The (1994)",8274,3.6504109257916366
900,2153,101,"Avengers, The (1998)",Bottle Rocket (1996),2627,2.069090216977541
901,2160,318,Rosemary's Baby (1968),"Shawshank Redemption, The (1994)",8552,3.780226847521048
902,2161,371,"NeverEnding Story, The (1984)","Paper, The (1994)",10555,3.521222169587873
903,2162,293,"NeverEnding Story II: The Next Chapter, The (1990)",Léon: The Professional (a.k.a. The Professional) (Léon) (1994),2015,2.4570719602977666
904,2167,637,Blade (1998),Sgt. Bilko (1996),13011,3.363192683114288
905,2174,318,Beetlejuice (1988),"Shawshank Redemption, The (1994)",20847,3.5006235909243535
906,2176,714,Rope (1948),Dead Man (1995),3440,3.922674418604651
907,2183,368,"Man Who Knew Too Much, The (1956)",Maverick (1994),2442,3.8507371007371005
908,2186,904,Strangers on a Train (1951),Rear Window (1954),5457,4.1165475536008795
909,2188,1449,54 (1998),Waiting for Guffman (1996),2068,2.7913442940038684
910,2193,119141,Willow (1988),The Interview (2014),9174,3.4694789622847177
911,2194,858,"Untouchables, The (1987)","Godfather, The (1972)",15976,3.876533550325488
912,2203,904,Shadow of a Doubt (1943),Rear Window (1954),2331,4.112183612183612
913,2208,1203,"Lady Vanishes, The (1938)",12 Angry Men (1957),2263,4.057224922669024
914,2231,2019,Rounders (1998),Seven Samurai (Shichinin no samurai) (1954),6762,3.7176131322094057
915,2232,318,Cube (1997),"Shawshank Redemption, The (1994)",7437,3.589081618932365
916,2243,926,Broadcast News (1987),All About Eve (1950),5445,3.696510560146924
917,2245,44199,Working Girl (1988),Inside Man (2006),4483,3.353000223064912
918,2248,2702,Say Anything... (1989),Summer of Sam (1999),8827,3.8504588195309846
919,2253,3203,Toys (1992),Dead Calm (1989),3544,2.6908860045146725
920,2262,41569,About Last Night... (1986),King Kong (2005),2131,3.08916001877053
921,2268,858,"Few Good Men, A (1992)","Godfather, The (1972)",16381,3.8179903546792016
922,2269,1201,Indecent Proposal (1993),"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",3017,2.790354656943984
923,2273,858,Rush Hour (1998),"Godfather, The (1972)",11720,3.435494880546075
924,2278,318,Ronin (1998),"Shawshank Redemption, The (1994)",10143,3.5767524401064774
925,2279,6993,Urban Legend (1998),Hannah and Her Sisters (1986),2535,2.659171597633136
926,2282,1206,Pecker (1998),"Clockwork Orange, A (1971)",2122,3.3970311027332705
927,2288,593,"Thing, The (1982)","Silence of the Lambs, The (1991)",10979,3.881956462337189
928,2289,2028,"Player, The (1992)",Saving Private Ryan (1998),7297,3.9386049061258053
929,2291,4973,Edward Scissorhands (1990),"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",23807,3.726025958751628
930,2294,608,Antz (1998),Fargo (1996),10937,3.23630794550608
