,movieID,recomendation,movie name,recomendation name,num_reviews,avg_review
499,1188,1233,Strictly Ballroom (1992),"Boot, Das (Boat, The) (1981)",7084,3.8267927724449464
500,1189,750,"Thin Blue Line, The (1988)",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),2738,4.109203798392987
501,1193,1204,One Flew Over the Cuckoo's Nest (1975),Lawrence of Arabia (1962),36058,4.2186616007543405
502,1194,1892,Cheech and Chong's Up in Smoke (1978),"Perfect Murder, A (1998)",2514,3.4180588703261736
503,1196,318,Star Wars: Episode V - The Empire Strikes Back (1980),"Shawshank Redemption, The (1994)",57361,4.144122313069856
504,1197,899,"Princess Bride, The (1987)",Singin' in the Rain (1952),37863,4.129097007632781
505,1198,2019,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Seven Samurai (Shichinin no samurai) (1954),54675,4.123923182441701
506,1199,47,Brazil (1985),Seven (a.k.a. Se7en) (1995),15455,4.014331931413782
507,1200,1198,Aliens (1986),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),31684,3.9993372048983713
508,1201,858,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)","Godfather, The (1972)",18162,4.129335976214073
509,1203,6016,12 Angry Men (1957),City of God (Cidade de Deus) (2002),16569,4.243014062405697
510,1204,904,Lawrence of Arabia (1962),Rear Window (1954),13173,4.136035830866166
511,1206,912,"Clockwork Orange, A (1971)",Casablanca (1942),29856,3.9841907824222935
512,1207,5618,To Kill a Mockingbird (1962),Spirited Away (Sen to Chihiro no kamikakushi) (2001),15986,4.146440635556112
513,1208,1203,Apocalypse Now (1979),12 Angry Men (1957),26370,4.114713689799014
514,1209,296,Once Upon a Time in the West (C'era una volta il West) (1968),Pulp Fiction (1994),5607,4.107454967005529
515,1210,2804,Star Wars: Episode VI - Return of the Jedi (1983),"Christmas Story, A (1983)",54917,3.996512919496695
516,1211,1228,"Wings of Desire (Himmel über Berlin, Der) (1987)",Raging Bull (1980),3727,4.01193989804132
517,1212,5971,"Third Man, The (1949)",My Neighbor Totoro (Tonari no Totoro) (1988),7194,4.201487350569919
518,1213,858,Goodfellas (1990),"Godfather, The (1972)",32663,4.1805253650920005
519,1214,858,Alien (1979),"Godfather, The (1972)",36357,4.055518882196001
520,1215,1136,Army of Darkness (1993),Monty Python and the Holy Grail (1975),12457,3.7330416633218273
521,1217,2019,Ran (1985),Seven Samurai (Shichinin no samurai) (1954),5220,4.142049808429118
522,1218,1089,"Killer, The (Die xue shuang xiong) (1989)",Reservoir Dogs (1992),2731,4.035884291468327
523,1219,913,Psycho (1960),"Maltese Falcon, The (1941)",22146,4.067213040729703
524,1220,318,"Blues Brothers, The (1980)","Shawshank Redemption, The (1994)",20460,3.8001710654936462
525,1221,858,"Godfather: Part II, The (1974)","Godfather, The (1972)",34188,4.2617585117585115
526,1222,1221,Full Metal Jacket (1987),"Godfather: Part II, The (1974)",25946,4.0433978262545285
527,1223,318,"Grand Day Out with Wallace and Gromit, A (1989)","Shawshank Redemption, The (1994)",7695,4.048278102664067
528,1224,1196,Henry V (1989),Star Wars: Episode V - The Empire Strikes Back (1980),4325,4.110404624277456
529,1225,858,Amadeus (1984),"Godfather, The (1972)",21085,4.069599241166706
530,1226,457,"Quiet Man, The (1952)","Fugitive, The (1993)",2161,3.88894030541416
531,1227,1178,Once Upon a Time in America (1984),Paths of Glory (1957),4735,3.9663146779303062
532,1228,858,Raging Bull (1980),"Godfather, The (1972)",10712,4.052931292008962
533,1230,1172,Annie Hall (1977),Cinema Paradiso (Nuovo cinema Paradiso) (1989),16371,4.042453118318979
534,1231,1221,"Right Stuff, The (1983)","Godfather: Part II, The (1974)",7377,3.943201843567846
535,1232,858,Stalker (1979),"Godfather, The (1972)",2665,4.079924953095685
536,1233,858,"Boot, Das (Boat, The) (1981)","Godfather, The (1972)",13573,4.1270905474103
537,1234,2571,"Sting, The (1973)","Matrix, The (1999)",15675,4.142360446570973
538,1235,2019,Harold and Maude (1971),Seven Samurai (Shichinin no samurai) (1954),8207,3.9752650176678443
539,1237,858,"Seventh Seal, The (Sjunde inseglet, Det) (1957)","Godfather, The (1972)",5063,4.093324116136678
540,1238,913,Local Hero (1983),"Maltese Falcon, The (1941)",2944,3.9487092391304346
541,1240,2571,"Terminator, The (1984)","Matrix, The (1999)",38612,3.8968066922200353
542,1241,6296,Dead Alive (Braindead) (1992),"Mighty Wind, A (2003)",2821,3.715703651187522
543,1242,1201,Glory (1989),"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",11608,3.960027567195038
544,1243,1136,Rosencrantz and Guildenstern Are Dead (1990),Monty Python and the Holy Grail (1975),4013,3.9330924495389983
545,1244,1230,Manhattan (1979),Annie Hall (1977),8527,4.049196669403073
546,1245,50,Miller's Crossing (1990),"Usual Suspects, The (1995)",6239,3.966821606026607
547,1246,318,Dead Poets Society (1989),"Shawshank Redemption, The (1994)",24954,3.9223771740001605
548,1247,1643,"Graduate, The (1967)","Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",18724,4.031510361033967
549,1248,750,Touch of Evil (1958),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4823,4.141198424217293
550,1249,4011,"Femme Nikita, La (Nikita) (1990)",Snatch (2000),8816,3.867116606170599
551,1250,1262,"Bridge on the River Kwai, The (1957)","Great Escape, The (1963)",12634,4.095140098147855
552,1251,1198,8 1/2 (8½) (1963),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),3487,4.028247777459134
553,1252,142488,Chinatown (1974),Spotlight (2015),16929,4.158633114773465
554,1253,50,"Day the Earth Stood Still, The (1951)","Usual Suspects, The (1995)",6078,3.9118130964132938
555,1254,858,"Treasure of the Sierra Madre, The (1948)","Godfather, The (1972)",5360,4.123320895522388
556,1255,115569,Bad Taste (1987),Nightcrawler (2014),2043,3.433920704845815
557,1256,912,Duck Soup (1933),Casablanca (1942),5556,4.083693304535637
558,1257,5618,Better Off Dead... (1985),Spirited Away (Sen to Chihiro no kamikakushi) (2001),5110,3.828082191780822
559,1258,858,"Shining, The (1980)","Godfather, The (1972)",29931,4.0278640874010225
560,1259,318,Stand by Me (1986),"Shawshank Redemption, The (1994)",22694,3.991010839869569
561,1260,527,M (1931),Schindler's List (1993),4636,4.1606988783434
562,1261,1201,Evil Dead II (Dead by Dawn) (1987),"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",8193,3.7882338581716097
563,1262,745,"Great Escape, The (1963)",Wallace & Gromit: A Close Shave (1995),11265,4.103683976919663
564,1263,2019,"Deer Hunter, The (1978)",Seven Samurai (Shichinin no samurai) (1954),11333,3.9688961440042356
565,1264,1968,Diva (1981),"Breakfast Club, The (1985)",2420,4.005371900826447
566,1265,457,Groundhog Day (1993),"Fugitive, The (1993)",37616,3.8917614844746917
567,1266,1304,Unforgiven (1992),Butch Cassidy and the Sundance Kid (1969),14802,3.994798000270234
568,1267,1196,"Manchurian Candidate, The (1962)",Star Wars: Episode V - The Empire Strikes Back (1980),8851,4.098406959665574
569,1268,27808,Pump Up the Volume (1990),Spanglish (2004),2976,3.4966397849462365
570,1269,4011,Arsenic and Old Lace (1944),Snatch (2000),6729,4.040050527567246
571,1270,1196,Back to the Future (1985),Star Wars: Episode V - The Empire Strikes Back (1980),49595,3.9538763988305274
572,1271,50,Fried Green Tomatoes (1991),"Usual Suspects, The (1995)",8580,3.741083916083916
573,1272,318,Patton (1970),"Shawshank Redemption, The (1994)",7930,4.0290668348045395
574,1273,71530,Down by Law (1986),Surrogates (2009),2763,4.007962359753891
575,1274,318,Akira (1988),"Shawshank Redemption, The (1994)",9175,3.9070299727520434
576,1275,858,Highlander (1986),"Godfather, The (1972)",11415,3.6180026281208937
577,1276,912,Cool Hand Luke (1967),Casablanca (1942),11533,4.089829185814619
578,1277,858,Cyrano de Bergerac (1990),"Godfather, The (1972)",3761,3.7955331028981654
579,1278,923,Young Frankenstein (1974),Citizen Kane (1941),15594,3.9849621649352316
580,1279,858,Night on Earth (1991),"Godfather, The (1972)",2577,3.842840512223516
581,1280,2019,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Seven Samurai (Shichinin no samurai) (1954),3181,4.12071675573719
582,1281,50,"Great Dictator, The (1940)","Usual Suspects, The (1995)",4439,4.049110159945934
583,1282,318,Fantasia (1940),"Shawshank Redemption, The (1994)",12290,3.717453213995118
584,1283,904,High Noon (1952),Rear Window (1954),5045,4.037661050545094
585,1284,1267,"Big Sleep, The (1946)","Manchurian Candidate, The (1962)",5720,4.159965034965035
586,1285,1199,Heathers (1989),Brazil (1985),10918,3.7498168162667156
587,1286,318,Somewhere in Time (1980),"Shawshank Redemption, The (1994)",2090,3.5619617224880384
588,1287,4973,Ben-Hur (1959),"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",8891,3.820830052862445
589,1288,1945,This Is Spinal Tap (1984),On the Waterfront (1954),16558,4.008968474453437
590,1289,908,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),North by Northwest (1959),2865,3.9546247818499127
591,1290,71033,Some Kind of Wonderful (1987),"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",2316,3.5431778929188256
592,1291,318,Indiana Jones and the Last Crusade (1989),"Shawshank Redemption, The (1994)",37908,3.985201012978791
593,1292,318,Being There (1979),"Shawshank Redemption, The (1994)",6281,3.9737302977232924
594,1293,262,Gandhi (1982),"Little Princess, A (1995)",9702,3.9856730571016286
595,1295,150,"Unbearable Lightness of Being, The (1988)",Apollo 13 (1995),3217,3.679670500466273
596,1296,41,"Room with a View, A (1986)",Richard III (1995),6055,3.9344343517753924
597,1297,2012,Real Genius (1985),Back to the Future Part III (1990),4194,3.6570100143061515
598,1298,858,Pink Floyd: The Wall (1982),"Godfather, The (1972)",6342,3.69678334910123
599,1299,858,"Killing Fields, The (1984)","Godfather, The (1972)",6803,4.070998089078348
600,1300,858,My Life as a Dog (Mitt liv som hund) (1985),"Godfather, The (1972)",3279,4.023482769136932
601,1301,64034,Forbidden Planet (1956),"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",3748,3.856590181430096
602,1302,318,Field of Dreams (1989),"Shawshank Redemption, The (1994)",12352,3.63714378238342
603,1303,3088,"Man Who Would Be King, The (1975)",Harvey (1950),3460,4.025433526011561
604,1304,260,Butch Cassidy and the Sundance Kid (1969),Star Wars: Episode IV - A New Hope (1977),15265,4.039633147723551
605,1305,1193,"Paris, Texas (1984)",One Flew Over the Cuckoo's Nest (1975),2540,3.883464566929134
606,1307,5008,When Harry Met Sally... (1989),Witness for the Prosecution (1957),23074,3.8318020282569125
607,1320,1200,Alien³ (a.k.a. Alien 3) (1992),Aliens (1986),13783,3.112239715591671
608,1321,296,"American Werewolf in London, An (1981)",Pulp Fiction (1994),7530,3.5829349269588313
609,1327,5452,"Amityville Horror, The (1979)",Look Who's Talking Now (1993),2955,2.933502538071066
610,1333,904,"Birds, The (1963)",Rear Window (1954),11707,3.7450243444093276
611,1334,64957,"Blob, The (1958)","Curious Case of Benjamin Button, The (2008)",2603,3.117172493276988
612,1339,318,Dracula (Bram Stoker's Dracula) (1992),"Shawshank Redemption, The (1994)",9765,3.44905273937532
613,1340,351,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)","Corrina, Corrina (1994)",2265,3.7448123620309053
614,1342,1031,Candyman (1992),Bedknobs and Broomsticks (1971),3546,2.9840665538635083
615,1343,80906,Cape Fear (1991),Inside Job (2010),9123,3.5417077715663705
616,1344,6250,Cape Fear (1962),Dreamcatcher (2003),4095,3.793162393162393
617,1345,318,Carrie (1976),"Shawshank Redemption, The (1994)",9196,3.4604175728577644
618,1347,51255,"Nightmare on Elm Street, A (1984)",Hot Fuzz (2007),8027,3.316182882770649
619,1348,1256,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Duck Soup (1933),3968,3.875756048387097
620,1350,5989,"Omen, The (1976)",Catch Me If You Can (2002),5739,3.576494162746123
621,1354,2019,Breaking the Waves (1996),Seven Samurai (Shichinin no samurai) (1954),3749,3.838356895172046
622,1356,318,Star Trek: First Contact (1996),"Shawshank Redemption, The (1994)",19202,3.6545932715342153
623,1357,50,Shine (1996),"Usual Suspects, The (1995)",7431,3.860718611223254
624,1358,1193,Sling Blade (1996),One Flew Over the Cuckoo's Nest (1975),12700,3.999015748031496
625,1359,3263,Jingle All the Way (1996),White Men Can't Jump (1992),3784,2.5510042283298096
626,1367,106072,101 Dalmatians (1996),Thor: The Dark World (2013),8825,3.0324079320113313
627,1370,2019,Die Hard 2 (1990),Seven Samurai (Shichinin no samurai) (1954),16548,3.4474861010394005
628,1371,2688,Star Trek: The Motion Picture (1979),"General's Daughter, The (1999)",9369,3.0927526950581705
629,1372,858,Star Trek VI: The Undiscovered Country (1991),"Godfather, The (1972)",10302,3.319209862162687
630,1373,318,Star Trek V: The Final Frontier (1989),"Shawshank Redemption, The (1994)",7079,2.850331967792061
631,1374,2571,Star Trek II: The Wrath of Khan (1982),"Matrix, The (1999)",15787,3.70209666181035
632,1375,72226,Star Trek III: The Search for Spock (1984),Fantastic Mr. Fox (2009),10358,3.2530893994979726
633,1376,1221,Star Trek IV: The Voyage Home (1986),"Godfather: Part II, The (1974)",12585,3.5012713547874452
634,1377,58559,Batman Returns (1992),"Dark Knight, The (2008)",13401,3.1304380270129095
635,1378,3981,Young Guns (1988),Red Planet (2000),6380,3.2948275862068965
636,1379,78105,Young Guns II (1990),Prince of Persia: The Sands of Time (2010),2809,2.982378070487718
637,1380,318,Grease (1978),"Shawshank Redemption, The (1994)",16206,3.3126619770455386
638,1381,308,Grease 2 (1982),Three Colors: White (Trzy kolory: Bialy) (1994),3458,1.9705031810294968
639,1385,3089,Under Siege (1992),Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),6125,3.136
640,1387,60069,Jaws (1975),WALL·E (2008),24188,3.782392095253845
641,1388,45720,Jaws 2 (1978),"Devil Wears Prada, The (2006)",4330,2.5882217090069286
642,1391,2125,Mars Attacks! (1996),Ever After: A Cinderella Story (1998),17814,2.9703603907039406
643,1393,1196,Jerry Maguire (1996),Star Wars: Episode V - The Empire Strikes Back (1980),22960,3.5969512195121953
644,1394,318,Raising Arizona (1987),"Shawshank Redemption, The (1994)",15470,3.8756302521008403
645,1395,1944,Tin Men (1987),From Here to Eternity (1953),2096,3.3678435114503817
646,1396,318,Sneakers (1992),"Shawshank Redemption, The (1994)",11756,3.650008506294658
647,1405,3798,Beavis and Butt-Head Do America (1996),What Lies Beneath (2000),8407,2.96199595575116
648,1407,260,Scream (1996),Star Wars: Episode IV - A New Hope (1977),16657,3.2786216005283064
649,1408,318,"Last of the Mohicans, The (1992)","Shawshank Redemption, The (1994)",11946,3.7138791227189016
650,1409,4223,Michael (1996),Enemy at the Gates (2001),5748,3.0443632567849686
651,1411,356,Hamlet (1996),Forrest Gump (1994),5505,3.7876475930971845
652,1416,1221,Evita (1996),"Godfather: Part II, The (1974)",4749,3.1505580122130974
653,1422,532,Murder at 1600 (1997),Serial Mom (1994),2681,3.057254755688176
654,1425,71057,Fierce Creatures (1997),9 (2009),2034,3.200835791543756
655,1429,745,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Wallace & Gromit: A Close Shave (1995),3188,3.293914680050188
656,1431,56788,Beverly Hills Ninja (1997),Charlie Wilson's War (2007),2916,2.5478395061728394
657,1438,318,Dante's Peak (1997),"Shawshank Redemption, The (1994)",5840,2.8217465753424658
658,1441,318,Benny & Joon (1993),"Shawshank Redemption, The (1994)",5677,3.5323234102518937
659,1446,1883,Kolya (Kolja) (1996),Bulworth (1998),2064,4.007751937984496
660,1449,5265,Waiting for Guffman (1996),Death to Smoochy (2002),5681,3.9275655694419997
661,1457,3421,Fools Rush In (1997),Animal House (1978),2685,3.1089385474860336
662,1459,2019,Absolute Power (1997),Seven Samurai (Shichinin no samurai) (1954),3438,3.3454043048283886
663,1461,94959,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Moonrise Kingdom (2012),2474,2.7740501212611157
664,1464,3186,Lost Highway (1997),"Girl, Interrupted (1999)",4630,3.723110151187905
665,1466,608,Donnie Brasco (1997),Fargo (1996),11158,3.810181036027962
666,1476,608,Private Parts (1997),Fargo (1996),5422,3.352637403172261
667,1479,117529,"Saint, The (1997)",Jurassic World (2015),7664,3.1571633611691023
668,1483,318,Crash (1996),"Shawshank Redemption, The (1994)",2687,3.084108671380722
669,1485,318,Liar Liar (1997),"Shawshank Redemption, The (1994)",18777,3.2380838259572884
670,1488,318,"Devil's Own, The (1997)","Shawshank Redemption, The (1994)",3301,3.0374129051802483
671,1499,3267,Anaconda (1997),"Mariachi, El (1992)",5961,2.0795168595873177
672,1500,318,Grosse Pointe Blank (1997),"Shawshank Redemption, The (1994)",13905,3.7289104638619204
673,1513,858,Romy and Michele's High School Reunion (1997),"Godfather, The (1972)",7811,2.955959544232493
674,1515,112171,Volcano (1997),"Equalizer, The (2014)",3577,2.654039698071009
675,1517,1136,Austin Powers: International Man of Mystery (1997),Monty Python and the Holy Grail (1975),23254,3.4114130902210373
676,1518,2107,Breakdown (1997),Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),2911,3.313294400549639
677,1527,48394,"Fifth Element, The (1997)","Pan's Labyrinth (Laberinto del fauno, El) (2006)",33153,3.7699454046390977
678,1537,356,Shall We Dance? (Shall We Dansu?) (1996),Forrest Gump (1994),3598,3.9453863257365205
679,1541,1197,Addicted to Love (1997),"Princess Bride, The (1987)",2015,3.115632754342432
680,1544,318,"Lost World: Jurassic Park, The (1997)","Shawshank Redemption, The (1994)",15928,2.9984304369663484
681,1552,318,Con Air (1997),"Shawshank Redemption, The (1994)",15116,3.19796903942842
682,1556,3087,Speed 2: Cruise Control (1997),Scrooged (1988),5175,1.9109178743961353
683,1562,45081,Batman & Robin (1997),Silent Hill (2006),9872,2.160149918962723
684,1566,6016,Hercules (1997),City of God (Cidade de Deus) (2002),6999,3.4190598656950995
685,1569,2959,My Best Friend's Wedding (1997),Fight Club (1999),10220,3.2756849315068495
686,1573,2019,Face/Off (1997),Seven Samurai (Shichinin no samurai) (1954),20129,3.32798449997516
687,1580,858,Men in Black (a.k.a. MIB) (1997),"Godfather, The (1972)",40308,3.5817083457378187
688,1584,318,Contact (1997),"Shawshank Redemption, The (1994)",21638,3.684536463628801
689,1586,6934,G.I. Jane (1997),"Matrix Revolutions, The (2003)",6625,2.9301132075471696
690,1587,144,Conan the Barbarian (1982),"Brothers McMullen, The (1995)",7015,3.243478260869565
691,1588,555,George of the Jungle (1997),True Romance (1993),4204,2.6904138915318745
692,1589,1081,Cop Land (1997),Victor/Victoria (1982),4815,3.2779854620976114
693,1590,858,Event Horizon (1997),"Godfather, The (1972)",7251,2.9764170459247
694,1591,1411,Spawn (1997),Hamlet (1996),5351,2.637077181835171
695,1594,910,In the Company of Men (1997),Some Like It Hot (1959),2369,3.6587167581257916
696,1597,318,Conspiracy Theory (1997),"Shawshank Redemption, The (1994)",10142,3.3279432064681522
697,1603,1350,Mimic (1997),"Omen, The (1976)",3030,2.78993399339934
698,1608,318,Air Force One (1997),"Shawshank Redemption, The (1994)",14737,3.304844948089842
699,1610,1263,"Hunt for Red October, The (1990)","Deer Hunter, The (1978)",22165,3.862846830588766
700,1611,1380,My Own Private Idaho (1991),Grease (1978),2495,3.4090180360721445
701,1614,6947,In & Out (1997),Master and Commander: The Far Side of the World (2003),4255,3.1490011750881317
702,1615,33493,"Edge, The (1997)",Star Wars: Episode III - Revenge of the Sith (2005),2451,3.482252141982864
703,1616,4681,"Peacemaker, The (1997)","War of the Roses, The (1989)",3774,3.0170906200317966
704,1617,50,L.A. Confidential (1997),"Usual Suspects, The (1995)",27749,4.063227503693827
705,1619,135143,Seven Years in Tibet (1997),Fantastic Beasts and Where to Find Them (2016),4796,3.428169307756464
706,1620,1641,Kiss the Girls (1997),"Full Monty, The (1997)",4378,3.359182275011421
707,1625,318,"Game, The (1997)","Shawshank Redemption, The (1994)",18647,3.867109990883252
708,1627,50,U Turn (1997),"Usual Suspects, The (1995)",2461,3.138155221454693
709,1633,115210,Ulee's Gold (1997),Fury (2014),2165,3.6394919168591224
710,1635,1193,"Ice Storm, The (1997)",One Flew Over the Cuckoo's Nest (1975),5224,3.791156202143951
711,1639,761,Chasing Amy (1997),"Phantom, The (1996)",13576,3.6189967589864467
712,1641,1221,"Full Monty, The (1997)","Godfather: Part II, The (1974)",15077,3.684585792929628
713,1643,28,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Persuasion (1995),2409,3.855541718555417
714,1644,3671,I Know What You Did Last Summer (1997),Blazing Saddles (1974),7539,2.4885263297519566
715,1645,318,The Devil's Advocate (1997),"Shawshank Redemption, The (1994)",13496,3.547347362181387
716,1653,1200,Gattaca (1997),Aliens (1986),21890,3.804476930105071
717,1663,858,Stripes (1981),"Godfather, The (1972)",7964,3.6671898543445507
718,1665,3504,Bean (1997),Network (1976),3597,2.798582151793161
719,1672,318,"Rainmaker, The (1997)","Shawshank Redemption, The (1994)",3755,3.596804260985353
720,1673,858,Boogie Nights (1997),"Godfather, The (1972)",13777,3.7044712201495247
721,1674,318,Witness (1985),"Shawshank Redemption, The (1994)",10771,3.842865100733451
722,1676,2716,Starship Troopers (1997),Ghostbusters (a.k.a. Ghost Busters) (1984),17245,3.2901420701652655
723,1678,858,"Joy Luck Club, The (1993)","Godfather, The (1972)",4064,3.7102608267716537
724,1680,64969,Sliding Doors (1998),Yes Man (2008),6735,3.545137342242019
725,1681,318,Mortal Kombat: Annihilation (1997),"Shawshank Redemption, The (1994)",2155,2.059396751740139
726,1682,318,"Truman Show, The (1998)","Shawshank Redemption, The (1994)",33731,3.859743262873914
727,1687,5944,"Jackal, The (1997)",Star Trek: Nemesis (2002),4714,3.174798472634705
728,1688,7323,Anastasia (1997),"Good bye, Lenin! (2003)",4646,3.47083512699096
729,1690,111364,Alien: Resurrection (1997),Godzilla (2014),11518,3.0286508074318457
730,1693,186,Amistad (1997),Nine Months (1995),4599,3.5841487279843443
731,1694,204,"Apostle, The (1997)",Under Siege 2: Dark Territory (1995),2776,3.6921829971181555
732,1701,91500,Deconstructing Harry (1997),The Hunger Games (2012),2986,3.471868720696584
733,1702,198,Flubber (1997),Strange Days (1995),4527,2.5702451954937042
734,1704,527,Good Will Hunting (1997),Schindler's List (1993),38947,4.074935168305646
735,1707,3551,Home Alone 3 (1997),Marathon Man (1976),3029,1.871244635193133
736,1711,4553,Midnight in the Garden of Good and Evil (1997),They Live (1988),4366,3.254008245533669
737,1713,515,Mouse Hunt (1997),"Remains of the Day, The (1993)",2353,2.888227794305142
738,1717,318,Scream 2 (1997),"Shawshank Redemption, The (1994)",7025,2.7656227758007117
739,1719,318,"Sweet Hereafter, The (1997)","Shawshank Redemption, The (1994)",3510,3.9904558404558403
740,1721,5618,Titanic (1997),Spirited Away (Sen to Chihiro no kamikakushi) (2001),37712,3.381151887993212
741,1722,318,Tomorrow Never Dies (1997),"Shawshank Redemption, The (1994)",12328,3.2240022712524334
742,1726,103249,"Postman, The (1997)",World War Z (2013),2239,2.9283162125949085
743,1727,91485,"Horse Whisperer, The (1998)","Expendables 2, The (2012)",2132,3.1428236397748592
744,1729,858,Jackie Brown (1997),"Godfather, The (1972)",12436,3.69532003859762
745,1732,1204,"Big Lebowski, The (1998)",Lawrence of Arabia (1962),27826,3.9743764824265075
746,1735,76251,Great Expectations (1998),Kick-Ass (2010),2819,3.2520397304008513
747,1747,69526,Wag the Dog (1997),Transformers: Revenge of the Fallen (2009),10077,3.520889153517912
748,1748,318,Dark City (1998),"Shawshank Redemption, The (1994)",12170,3.805669679539852
749,1753,318,Half Baked (1998),"Shawshank Redemption, The (1994)",2462,3.269902518277823
750,1754,3763,Fallen (1998),F/X (1986),3805,3.488830486202365
751,1760,67923,Spice World (1997),"Fast & Furious (Fast and the Furious 4, The) (2009)",2633,1.8059248006076718
752,1769,1221,"Replacement Killers, The (1998)","Godfather: Part II, The (1974)",2540,3.0893700787401577
753,1772,5957,Blues Brothers 2000 (1998),Two Weeks Notice (2002),2743,2.546299671892089
754,1777,1198,"Wedding Singer, The (1998)",Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),14009,3.391284174459276
755,1779,1249,Sphere (1998),"Femme Nikita, La (Nikita) (1990)",6106,2.8675073698001965
756,1784,750,As Good as It Gets (1997),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),23145,3.7748541801685027
757,1792,428,U.S. Marshals (1998),"Bronx Tale, A (1993)",4658,3.2210176041219407
758,1799,2401,Suicide Kings (1997),Pale Rider (1985),2137,3.522929340196537
759,1801,318,"Man in the Iron Mask, The (1998)","Shawshank Redemption, The (1994)",6176,3.101360103626943
760,1805,2959,Wild Things (1998),Fight Club (1999),7409,3.2063706303144826
761,1810,67255,Primary Colors (1998),"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",3672,3.4711328976034856
762,1831,2428,Lost in Space (1998),"Faculty, The (1998)",7338,2.5775415644589805
763,1833,2300,Mercury Rising (1998),"Producers, The (1968)",2468,3.028363047001621
764,1834,2019,"Spanish Prisoner, The (1997)",Seven Samurai (Shichinin no samurai) (1954),4201,3.8734825041656746
765,1835,1704,City of Angels (1998),Good Will Hunting (1997),5274,3.245164960182025
766,1845,3424,Zero Effect (1998),Do the Right Thing (1989),2268,3.69510582010582
767,1862,3398,Species II (1998),"Muppets Take Manhattan, The (1984)",2014,2.1102284011916583
768,1873,60069,"Misérables, Les (1998)",WALL·E (2008),2774,3.702054794520548
769,1876,6297,Deep Impact (1998),Holes (2003),11666,2.964855134579119
770,1882,4084,Godzilla (1998),Beverly Hills Cop II (1987),8017,2.373144567793439
771,1883,858,Bulworth (1998),"Godfather, The (1972)",4686,3.3314127187366624
772,1884,4876,Fear and Loathing in Las Vegas (1998),Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),10489,3.750595862331967
773,1885,59315,"Opposite of Sex, The (1998)",Iron Man (2008),3954,3.6138088012139606
774,1888,50,Hope Floats (1998),"Usual Suspects, The (1995)",2835,2.934567901234568
775,1892,318,"Perfect Murder, A (1998)","Shawshank Redemption, The (1994)",4192,3.364980916030534
776,1894,318,Six Days Seven Nights (1998),"Shawshank Redemption, The (1994)",4927,2.8360056829713822
777,1895,951,Can't Hardly Wait (1998),His Girl Friday (1940),3058,3.185578809679529
778,1907,1210,Mulan (1998),Star Wars: Episode VI - Return of the Jedi (1983),11107,3.731475645989016
779,1909,969,"X-Files: Fight the Future, The (1998)","African Queen, The (1951)",11435,3.338609532138172
780,1911,64716,Dr. Dolittle (1998),Seven Pounds (2008),7143,2.6674366512669745
781,1912,306,Out of Sight (1998),Three Colors: Red (Trois couleurs: Rouge) (1994),7438,3.6761898359774134
782,1914,318,Smoke Signals (1998),"Shawshank Redemption, The (1994)",2505,3.8159680638722553
783,1916,318,Buffalo '66 (a.k.a. Buffalo 66) (1998),"Shawshank Redemption, The (1994)",3058,3.6345650752125573
784,1917,318,Armageddon (1998),"Shawshank Redemption, The (1994)",22671,2.9930307441224473
785,1918,318,Lethal Weapon 4 (1998),"Shawshank Redemption, The (1994)",8818,3.1185075980948063
786,1920,474,Small Soldiers (1998),In the Line of Fire (1993),3919,2.822786425108446
787,1921,260,Pi (1998),Star Wars: Episode IV - A New Hope (1977),9913,3.728033894885504
788,1923,318,There's Something About Mary (1998),"Shawshank Redemption, The (1994)",25144,3.519487750556793
