,0
2998,42
2999,8
3000,5
3001,1
3002,1
3003,17
3004,8
3005,1
3006,3
3007,1
3008,16
3009,17
3010,5
3011,1
3012,5
3013,3
3014,2
3015,2
3016,2
3017,2
3018,8
3019,1
3020,1
3021,1
3022,13
3023,1
3024,2
3025,4
3026,2
3027,9
3028,13
3029,2
3030,6
3031,3
3032,1
3033,3
3034,1
3035,5
3036,18
3037,4
3038,20
3039,10
3040,13
3041,14
3042,1
3043,4
3044,1
3045,1
3046,6
3047,3
3048,6
3049,7
3050,1
3051,19
3052,1
3053,4
3054,1
3055,3
3056,1
3057,1
3058,1
3059,2
3060,7
3061,22
3062,4
3063,4
3064,1
3065,12
3066,1
3067,2
3068,3
3069,1
3070,1
3071,7
3072,2
3073,2
3074,4
3075,3
3076,2
3077,1
3078,2
3079,2
3080,2
3081,1
3082,17
3083,2
3084,31
3085,4
3086,3
3087,1
3088,7
3089,7
3090,5
3091,3
3092,3
3093,28
3094,8
3095,4
3096,1
3097,5
3098,1
3099,2
3100,3
3101,14
3102,7
3103,38
3104,17
3105,2
3106,3
3107,3
3108,33
3109,41
3110,1
3111,23
3112,1
3113,2
3114,11
3115,1
3116,4
3117,1
3118,4
3119,3
3120,1
3121,2
3122,5
3123,25
3124,2
3125,4
3126,5
3127,1
3128,6
3129,11
3130,9
3131,1
3132,2
3133,3
3134,3
3135,4
3136,14
3137,1
3138,12
3139,3
3140,2
3141,2
3142,7
3143,2
3144,6
3145,1
3146,24
3147,2
3148,1
3149,3
3150,3
3151,9
3152,4
3153,1
3154,1
3155,5
3156,13
3157,3
3158,15
3159,5
3160,4
3161,6
3162,15
3163,27
3164,1
3165,20
3166,23
3167,5
3168,2
3169,2
3170,11
3171,3
3172,38
3173,2
3174,1
3175,5
3176,5
3177,5
3178,8
3179,4
3180,5
3181,3
3182,6
3183,11
3184,4
3185,27
3186,36
3187,5
3188,9
3189,3
3190,1
3191,21
3192,8
3193,4
3194,218
3195,2
3196,1
3197,1
3198,30
3199,6
3200,1
3201,3
3202,1
3203,36
3204,4
3205,6
3206,45
3207,6
3208,5
3209,19
3210,30
3211,8
3212,9
3213,15
3214,6
3215,4
3216,3
3217,58
3218,2
3219,6
3220,3
3221,3
3222,18
3223,15
3224,4
3225,14
3226,59
3227,6
3228,18
3229,5
3230,1
3231,16
3232,8
3233,1
3234,2
3235,2
3236,26
3237,8
3238,5
3239,41
3240,3
3241,3
3242,2
3243,1
3244,1
3245,24
3246,3
3247,3
3248,1
3249,5
3250,9
3251,1
3252,4
3253,26
3254,24
3255,1
3256,3
3257,6
3258,1
3259,10
3260,1
3261,6
3262,19
3263,30
3264,26
3265,3
3266,8
3267,9
3268,3
3269,2
3270,1
3271,2
3272,1
3273,18
3274,8
3275,8
3276,1
3277,2
3278,12
3279,2
3280,1
3281,58
3282,1
3283,2
3284,4
3285,3
3286,1
3287,14
3288,80
3289,7
3290,3
3291,4
3292,4
3293,28
3294,13
3295,8
3296,1
3297,1
3298,3
3299,5
3300,4
3301,6
3302,4
3303,2
3304,3
3305,6
3306,3
3307,1
3308,8
3309,4
3310,5
3311,15
3312,9
3313,3
3314,37
3315,27
3316,10
3317,1
3318,6
3319,4
3320,6
3321,14
3322,1
3323,8
3324,1
3325,3
3326,8
3327,3
3328,4
3329,9
3330,4
3331,1
3332,17
3333,8
3334,5
3335,13
3336,26
3337,22
3338,12
3339,5
3340,1
3341,11
3342,8
3343,4
3344,7
3345,8
3346,7
3347,2
3348,1
3349,4
3350,1
3351,1
3352,6
3353,2
3354,10
3355,5
3356,13
3357,3
3358,1
3359,1
3360,1
3361,1
3362,2
3363,4
3364,1
3365,4
3366,6
3367,96
3368,2
3369,4
3370,23
3371,4
3372,6
3373,4
3374,5
3375,2
3376,10
3377,18
3378,3
3379,13
3380,1
3381,3
3382,1
3383,2
3384,3
3385,3
3386,34
3387,18
3388,2
3389,1
3390,1
3391,2
3392,11
3393,1
3394,8
3395,20
3396,11
3397,17
3398,3
3399,8
3400,8
3401,1
3402,1
3403,15
3404,1
3405,1
3406,5
3407,1
3408,1
3409,5
3410,6
3411,1
3412,11
3413,11
3414,9
3415,17
3416,3
3417,1
3418,6
3419,5
3420,1
3421,5
3422,83
3423,2
3424,1
3425,4
3426,3
3427,93
3428,31
3429,13
3430,1
3431,1
3432,7
3433,2
3434,14
3435,2
3436,19
3437,6
3438,3
3439,2
3440,7
3441,1
3442,3
3443,16
3444,5
3445,8
3446,3
3447,1
3448,1
3449,5
3450,2
3451,5
3452,1
3453,1
3454,2
3455,15
3456,2
3457,1
3458,3
3459,7
3460,9
3461,2
3462,5
3463,2
3464,1
3465,4
3466,6
3467,6
3468,3
3469,8
3470,2
3471,10
3472,17
3473,5
3474,3
3475,41
3476,1
3477,1
3478,3
3479,1
3480,13
3481,26
3482,2
3483,11
3484,1
3485,1
3486,2
3487,17
3488,8
3489,1
3490,6
3491,4
3492,5
3493,1
3494,1
3495,1
3496,22
3497,3
3498,22
3499,4
3500,9
3501,4
3502,4
3503,1
3504,1
3505,18
3506,3
3507,19
3508,6
3509,4
3510,35
3511,3
3512,1
3513,2
3514,1
3515,5
3516,4
3517,4
3518,1
3519,2
3520,1
3521,5
3522,18
3523,3
3524,18
3525,2
3526,3
3527,1
3528,1
3529,2
3530,8
3531,17
3532,1
3533,3
3534,3
3535,13
3536,9
3537,5
3538,5
3539,4
3540,1
3541,2
3542,4
3543,3
3544,6
3545,4
3546,1
3547,1
3548,2
3549,3
3550,2
3551,7
3552,4
3553,21
3554,6
3555,5
3556,1
3557,4
3558,4
3559,2
3560,1
3561,4
3562,1
3563,1
3564,9
3565,18
3566,6
3567,1
3568,3
3569,5
3570,5
3571,1
3572,4
3573,8
3574,1
3575,4
3576,17
3577,19
3578,30
3579,8
3580,1
3581,14
3582,6
3583,1
3584,2
3585,1
3586,5
3587,3
3588,7
3589,3
3590,2
3591,5
3592,3
3593,13
3594,10
3595,3
3596,33
3597,2
3598,24
3599,27
3600,27
3601,9
3602,6
3603,20
3604,1
3605,1
3606,9
3607,37
3608,10
3609,24
3610,5
3611,8
3612,6
3613,3
3614,7
3615,23
3616,2
3617,7
3618,3
3619,2
3620,14
3621,5
3622,1
3623,26
3624,2
3625,1
3626,12
3627,1
3628,7
3629,12
3630,19
3631,5
3632,2
3633,1
3634,1
3635,6
3636,2
3637,1
3638,1
3639,16
3640,1
3641,17
3642,10
3643,10
3644,5
3645,2
3646,4
3647,23
3648,2
3649,33
3650,13
3651,4
3652,16
3653,6
3654,8
3655,2
3656,2
3657,1
3658,2
3659,16
3660,5
3661,6
3662,2
3663,4
3664,1
3665,69
3666,11
3667,4
3668,2
3669,5
3670,15
3671,4
3672,12
3673,1
3674,3
3675,6
3676,1
3677,15
3678,4
3679,2
3680,5
3681,3
3682,8
3683,31
3684,3
3685,7
3686,7
3687,3
3688,2
3689,1
3690,1
3691,1
3692,2
3693,14
3694,2
3695,1
3696,6
3697,30
3698,1
3699,3
3700,5
3701,2
3702,14
3703,18
3704,1
3705,17
3706,5
3707,2
3708,14
3709,9
3710,5
3711,6
3712,3
3713,3
3714,5
3715,16
3716,5
3717,1
3718,1
3719,25
3720,3
3721,8
3722,10
3723,2
3724,4
3725,1
3726,10
3727,11
3728,19
3729,5
3730,18
3731,2
3732,4
3733,13
3734,1
3735,53
3736,1
3737,5
3738,4
3739,1
3740,1
3741,2
3742,21
3743,1
3744,5
3745,2
3746,2
3747,2
3748,9
3749,86
3750,2
3751,1
3752,20
3753,3
3754,2
3755,1
3756,15
3757,35
3758,1
3759,2
3760,4
3761,1
3762,3
3763,3
3764,8
3765,11
3766,2
3767,3
3768,65
3769,33
3770,1
3771,1
3772,9
3773,4
3774,12
3775,16
3776,10
3777,3
3778,3
3779,4
3780,9
3781,8
3782,1
3783,5
3784,4
3785,1
3786,15
3787,21
3788,9
3789,8
3790,1
3791,1
3792,1
3793,1
3794,5
3795,33
3796,4
3797,1
3798,15
3799,3
3800,8
3801,4
3802,6
3803,6
3804,12
3805,7
3806,1
3807,2
3808,4
3809,27
3810,11
3811,1
3812,5
3813,1
3814,2
3815,8
3816,3
3817,15
3818,15
3819,2
3820,25
3821,13
3822,5
3823,5
3824,8
3825,6
3826,2
3827,13
3828,1
3829,1
3830,3
3831,2
3832,17
3833,6
3834,1
3835,12
3836,9
3837,2
3838,1
3839,1
3840,13
3841,3
3842,12
3843,1
3844,2
3845,8
3846,20
3847,3
3848,3
3849,6
3850,1
3851,2
3852,6
3853,4
3854,3
3855,4
3856,2
3857,3
3858,2
3859,2
3860,1
3861,76
3862,2
3863,2
3864,15
3865,16
3866,15
3867,1
3868,32
3869,16
3870,1
3871,6
3872,1
3873,1
3874,3
3875,8
3876,1
3877,7
3878,2
3879,108
3880,13
3881,2
3882,3
3883,32
3884,5
3885,9
3886,15
3887,33
3888,3
3889,3
3890,12
3891,13
3892,14
3893,3
3894,2
3895,2
3896,11
3897,5
3898,10
3899,7
3900,1
3901,8
3902,3
3903,1
3904,4
3905,2
3906,18
3907,8
3908,16
3909,1
3910,13
3911,5
3912,2
3913,20
3914,9
3915,2
3916,1
3917,6
3918,1
3919,2
3920,7
3921,1
3922,3
3923,3
3924,8
3925,6
3926,3
3927,2
3928,2
3929,5
3930,8
3931,2
3932,2
3933,2
3934,2
3935,15
3936,9
3937,9
3938,21
3939,2
3940,9
3941,15
3942,9
3943,1
3944,1
3945,7
3946,3
3947,4
3948,3
3949,8
3950,8
3951,7
3952,18
3953,1
3954,53
3955,49
3956,1
3957,20
3958,73
3959,1
3960,4
3961,3
3962,6
3963,12
3964,4
3965,10
3966,2
3967,2
3968,1
3969,6
3970,34
3971,2
3972,5
3973,6
3974,13
3975,24
3976,3
3977,22
3978,1
3979,1
3980,1
3981,7
3982,2
3983,3
3984,6
3985,7
3986,5
3987,4
3988,2
3989,3
3990,14
3991,1
3992,11
3993,4
3994,9
3995,5
3996,1
3997,3
3998,8
3999,3
4000,7
4001,1
4002,3
4003,1
4004,1
4005,8
4006,5
4007,105
4008,2
4009,10
4010,11
4011,3
4012,5
4013,18
4014,2
4015,4
4016,7
4017,5
4018,2
4019,3
4020,6
4021,4
4022,3
4023,12
4024,22
4025,2
4026,10
4027,3
4028,5
4029,5
4030,10
4031,31
4032,4
4033,8
4034,2
4035,1
4036,3
4037,12
4038,9
4039,2
4040,3
4041,2
4042,4
4043,2
4044,6
4045,6
4046,4
4047,1
4048,6
4049,4
4050,25
4051,7
4052,4
4053,106
4054,2
4055,1
4056,11
4057,23
4058,12
4059,9
4060,3
4061,4
4062,3
4063,1
4064,1
4065,4
4066,1
4067,3
4068,4
4069,6
4070,33
4071,1
4072,1
4073,1
4074,1
4075,7
4076,2
4077,5
4078,2
4079,1
4080,76
4081,1
4082,1
4083,4
4084,5
4085,13
4086,8
4087,10
4088,3
4089,14
4090,2
4091,1
4092,23
4093,1
4094,9
4095,21
4096,7
4097,10
4098,15
4099,9
4100,2
4101,1
4102,24
4103,4
4104,7
4105,3
4106,4
4107,17
4108,6
4109,14
4110,2
4111,13
4112,9
4113,2
4114,54
4115,1
4116,23
4117,2
4118,9
4119,2
4120,22
4121,12
4122,8
4123,17
4124,6
4125,1
4126,1
4127,1
4128,3
4129,5
4130,3
4131,7
4132,1
4133,1
4134,54
4135,2
4136,13
4137,1
4138,2
4139,8
4140,7
4141,7
4142,50
4143,51
4144,1
4145,1
4146,13
4147,3
4148,1
4149,8
4150,18
4151,4
4152,8
4153,98
4154,51
4155,13
4156,5
4157,14
4158,7
4159,4
4160,7
4161,17
4162,7
4163,7
4164,11
4165,9
4166,2
4167,16
4168,2
4169,12
4170,5
4171,3
4172,1
4173,1
4174,6
4175,12
4176,10
4177,5
4178,7
4179,10
4180,12
4181,17
4182,3
4183,1
4184,82
4185,14
4186,1
4187,3
4188,3
4189,3
4190,23
4191,2
4192,2
4193,1
4194,5
4195,14
4196,11
4197,2
4198,45
4199,5
4200,4
4201,6
4202,11
4203,2
4204,1
4205,14
4206,11
4207,2
4208,27
4209,1
4210,8
4211,6
4212,1
4213,1
4214,2
4215,1
4216,1
4217,20
4218,2
4219,31
4220,2
4221,7
4222,11
4223,67
4224,3
4225,16
4226,2
4227,15
4228,11
4229,4
4230,5
4231,14
4232,9
4233,5
4234,10
4235,5
4236,31
4237,8
4238,20
4239,2
4240,17
4241,1
4242,10
4243,10
4244,7
4245,5
4246,13
4247,2
4248,1
4249,134
4250,1
4251,5
4252,4
4253,24
4254,2
4255,8
4256,2
4257,1
4258,13
4259,11
4260,6
4261,3
4262,18
4263,4
4264,10
4265,5
4266,17
4267,3
4268,6
4269,11
4270,13
4271,1
4272,64
4273,3
4274,6
4275,3
4276,25
4277,3
4278,1
4279,5
4280,5
4281,13
4282,5
4283,3
4284,15
4285,4
4286,6
4287,1
4288,1
4289,1
4290,9
4291,14
4292,7
4293,9
4294,8
4295,4
4296,7
4297,2
4298,20
4299,12
4300,4
4301,3
4302,8
4303,45
4304,10
4305,2
4306,5
4307,1
4308,31
4309,4
4310,10
4311,1
4312,10
4313,15
4314,7
4315,1
4316,1
4317,1
4318,10
4319,3
4320,2
4321,2
4322,9
4323,23
4324,1
4325,1
4326,5
4327,1
4328,36
4329,1
4330,2
4331,5
4332,5
4333,27
4334,13
4335,5
4336,1
4337,3
4338,1
4339,9
4340,17
4341,20
4342,2
4343,10
4344,43
4345,3
4346,7
4347,10
4348,3
4349,3
4350,8
4351,61
4352,3
4353,34
4354,10
4355,3
4356,1
4357,2
4358,1
4359,19
4360,1
4361,17
4362,2
4363,1
4364,3
4365,8
4366,15
4367,5
4368,4
4369,12
4370,1
4371,5
4372,3
4373,15
4374,13
4375,18
4376,37
4377,2
4378,5
4379,2
4380,4
4381,13
4382,4
4383,4
4384,1
4385,7
4386,64
4387,1
4388,1
4389,2
4390,24
4391,2
4392,9
4393,5
4394,28
4395,6
4396,6
4397,1
4398,6
4399,2
4400,3
4401,12
4402,1
4403,1
4404,20
4405,1
4406,4
4407,8
4408,1
4409,4
4410,3
4411,12
4412,16
4413,4
4414,2
4415,3
4416,6
4417,1
4418,16
4419,14
4420,12
4421,10
4422,1
4423,1
4424,2
4425,7
4426,3
4427,4
4428,17
4429,4
4430,54
4431,5
4432,4
4433,6
4434,1
4435,1
4436,2
4437,11
4438,4
4439,92
4440,8
4441,16
4442,3
4443,22
4444,9
4445,1
4446,2
4447,6
4448,6
4449,10
4450,1
4451,13
4452,13
4453,6
4454,18
4455,10
4456,2
4457,2
4458,3
4459,5
4460,16
4461,8
4462,2
4463,3
4464,1
4465,4
4466,10
4467,30
4468,11
4469,16
4470,2
4471,4
4472,3
4473,1
4474,2
4475,1
4476,8
4477,16
4478,6
4479,5
4480,2
4481,9
4482,1
4483,2
4484,3
4485,4
4486,3
4487,34
4488,14
4489,4
4490,3
4491,1
4492,5
4493,34
4494,4
4495,3
4496,3
4497,4
4498,4
4499,6
4500,19
4501,19
4502,1
4503,1
4504,1
4505,13
4506,8
4507,18
4508,10
4509,2
4510,6
4511,1
4512,2
4513,3
4514,3
4515,1
4516,7
4517,8
4518,5
4519,13
4520,10
4521,37
4522,6
4523,13
4524,41
4525,18
4526,39
4527,15
4528,4
4529,17
4530,1
4531,8
4532,2
4533,1
4534,3
4535,3
4536,2
4537,1
4538,65
4539,1
4540,9
4541,1
4542,24
4543,9
4544,1
4545,4
4546,15
4547,2
4548,9
4549,6
4550,7
4551,1
4552,5
4553,1
4554,8
4555,3
4556,13
4557,16
4558,5
4559,54
4560,2
4561,6
4562,16
4563,21
4564,2
4565,2
4566,2
4567,4
4568,3
4569,1
4570,4
4571,5
4572,20
4573,43
4574,5
4575,1
4576,10
4577,3
4578,8
4579,3
4580,12
4581,2
4582,23
4583,2
4584,6
4585,4
4586,80
4587,17
4588,1
4589,7
4590,6
4591,14
4592,6
4593,1
4594,20
4595,4
4596,5
4597,20
4598,7
4599,1
4600,3
4601,18
4602,8
4603,10
4604,7
4605,3
4606,35
4607,5
4608,166
4609,6
4610,2
4611,5
4612,2
4613,1
4614,3
4615,16
4616,3
4617,1
4618,5
4619,4
4620,25
4621,3
4622,1
4623,26
4624,9
4625,48
4626,10
4627,1
4628,1
4629,4
4630,3
4631,2
4632,2
4633,10
4634,4
4635,1
4636,8
4637,2
4638,3
4639,2
4640,2
4641,3
4642,3
4643,7
4644,2
4645,7
4646,1
4647,1
4648,2
4649,2
4650,26
4651,2
4652,2
4653,16
4654,5
4655,3
4656,4
4657,1
4658,1
4659,9
4660,13
4661,2
4662,4
4663,2
4664,65
4665,6
4666,1
4667,13
4668,1
4669,26
4670,4
4671,28
4672,27
4673,15
4674,4
4675,13
4676,7
4677,4
4678,2
4679,5
4680,2
4681,1
4682,4
4683,7
4684,7
4685,13
4686,13
4687,2
4688,11
4689,32
4690,6
4691,56
4692,2
4693,2
4694,8
4695,2
4696,2
4697,8
4698,1
4699,12
4700,1
4701,21
4702,31
4703,1
4704,8
4705,2
4706,20
4707,1
4708,1
4709,3
4710,1
4711,6
4712,9
4713,4
4714,2
4715,1
4716,25
4717,1
4718,8
4719,2
4720,3
4721,41
4722,3
4723,2
4724,1
4725,1
4726,5
4727,9
4728,1
4729,5
4730,13
4731,2
4732,39
4733,7
4734,3
4735,2
4736,4
4737,6
4738,9
4739,2
4740,1
4741,3
4742,5
4743,14
4744,1
4745,1
4746,3
4747,9
4748,1
4749,2
4750,20
4751,1
4752,11
4753,14
4754,1
4755,22
4756,5
4757,38
4758,1
4759,8
4760,4
4761,6
4762,12
4763,15
4764,18
4765,3
4766,1
4767,20
4768,29
4769,36
4770,11
4771,29
4772,1
4773,23
4774,119
4775,17
4776,1
4777,1
4778,1
4779,5
4780,2
4781,4
4782,11
4783,6
4784,46
4785,1
4786,8
4787,10
4788,2
4789,8
4790,66
4791,1
4792,9
4793,6
4794,3
4795,1
4796,5
4797,1
4798,23
4799,1
4800,2
4801,1
4802,2
4803,27
4804,3
4805,2
4806,25
4807,45
4808,1
4809,3
4810,7
4811,57
4812,9
4813,1
4814,48
4815,1
4816,14
4817,16
4818,2
4819,5
4820,1
4821,27
4822,10
4823,33
4824,2
4825,24
4826,2
4827,1
4828,2
4829,4
4830,10
4831,1
4832,11
4833,7
4834,3
4835,41
4836,1
4837,2
4838,3
4839,1
4840,3
4841,7
4842,5
4843,17
4844,6
4845,10
4846,17
4847,38
4848,4
4849,8
4850,120
4851,5
4852,4
4853,2
4854,1
4855,5
4856,13
4857,11
4858,1
4859,6
4860,7
4861,4
4862,7
4863,6
4864,5
4865,2
4866,5
4867,12
4868,1
4869,38
4870,19
4871,3
4872,2
4873,1
4874,5
4875,12
4876,4
4877,2
4878,1
4879,3
4880,1
4881,4
4882,5
4883,27
4884,27
4885,76
4886,6
4887,2
4888,6
4889,2
4890,9
4891,1
4892,4
4893,4
4894,9
4895,2
4896,1
4897,14
4898,4
4899,51
4900,5
4901,1
4902,1
4903,23
4904,4
4905,10
4906,3
4907,1
4908,2
4909,15
4910,30
4911,10
4912,1
4913,9
4914,8
4915,4
4916,16
4917,8
4918,11
4919,1
4920,3
4921,1
4922,4
4923,1
4924,38
4925,2
4926,7
4927,10
4928,2
4929,26
4930,3
4931,4
4932,2
4933,3
4934,6
4935,1
4936,11
4937,3
4938,2
4939,42
4940,3
4941,1
4942,6
4943,5
4944,2
4945,26
4946,1
4947,3
4948,1
4949,1
4950,13
4951,3
4952,3
4953,4
4954,3
4955,2
4956,10
4957,1
4958,1
4959,8
4960,3
4961,6
4962,3
4963,1
4964,2
4965,3
4966,2
4967,26
4968,1
4969,7
4970,1
4971,3
4972,3
4973,1
4974,3
4975,8
4976,15
4977,47
4978,43
4979,12
4980,1
4981,10
4982,9
4983,11
4984,7
4985,11
4986,12
4987,11
4988,4
4989,9
4990,8
4991,12
4992,10
4993,5
4994,5
4995,12
4996,22
4997,1
4998,1
4999,3
