,movieID,recomendation,movie name,recomendation name,num_reviews,avg_review
631,1374,1376,Star Trek II: The Wrath of Khan (1982),Star Trek IV: The Voyage Home (1986),15787,3.70209666181035
632,1375,1374,Star Trek III: The Search for Spock (1984),Star Trek II: The Wrath of Khan (1982),10358,3.2530893994979726
633,1376,1356,Star Trek IV: The Voyage Home (1986),Star Trek: First Contact (1996),12585,3.5012713547874452
634,1377,592,Batman Returns (1992),Batman (1989),13401,3.1304380270129095
635,1378,1301,Young Guns (1988),Forbidden Planet (1956),6380,3.2948275862068965
636,1379,103249,Young Guns II (1990),World War Z (2013),2809,2.982378070487718
637,1380,2144,Grease (1978),Sixteen Candles (1984),16206,3.3126619770455386
638,1381,88163,Grease 2 (1982),"Crazy, Stupid, Love. (2011)",3458,1.9705031810294968
639,1385,227,Under Siege (1992),Drop Zone (1994),6125,3.136
640,1387,1200,Jaws (1975),Aliens (1986),24188,3.782392095253845
641,1388,802,Jaws 2 (1978),Phenomenon (1996),4330,2.5882217090069286
642,1391,2985,Mars Attacks! (1996),RoboCop (1987),17814,2.9703603907039406
643,1393,1307,Jerry Maguire (1996),When Harry Met Sally... (1989),22960,3.5969512195121953
644,1394,608,Raising Arizona (1987),Fargo (1996),15470,3.8756302521008403
645,1395,720,Tin Men (1987),Wallace & Gromit: The Best of Aardman Animation (1996),2096,3.3678435114503817
646,1396,4963,Sneakers (1992),Ocean's Eleven (2001),11756,3.650008506294658
647,1405,8914,Beavis and Butt-Head Do America (1996),Primer (2004),8407,2.96199595575116
648,1407,1982,Scream (1996),Halloween (1978),16657,3.2786216005283064
649,1408,590,"Last of the Mohicans, The (1992)",Dances with Wolves (1990),11946,3.7138791227189016
650,1409,3255,Michael (1996),"League of Their Own, A (1992)",5748,3.0443632567849686
651,1411,1224,Hamlet (1996),Henry V (1989),5505,3.7876475930971845
652,1416,914,Evita (1996),My Fair Lady (1964),4749,3.1505580122130974
653,1422,6539,Murder at 1600 (1997),Pirates of the Caribbean: The Curse of the Black Pearl (2003),2681,3.057254755688176
654,1425,1449,Fierce Creatures (1997),Waiting for Guffman (1996),2034,3.200835791543756
655,1429,112,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Rumble in the Bronx (Hont faan kui) (1995),3188,3.293914680050188
656,1431,41571,Beverly Hills Ninja (1997),Memoirs of a Geisha (2005),2916,2.5478395061728394
657,1438,377,Dante's Peak (1997),Speed (1994),5840,2.8217465753424658
658,1441,3261,Benny & Joon (1993),Singles (1992),5677,3.5323234102518937
659,1446,6385,Kolya (Kolja) (1996),Whale Rider (2002),2064,4.007751937984496
660,1449,1288,Waiting for Guffman (1996),This Is Spinal Tap (1984),5681,3.9275655694419997
661,1457,7293,Fools Rush In (1997),50 First Dates (2004),2685,3.1089385474860336
662,1459,858,Absolute Power (1997),"Godfather, The (1972)",3438,3.3454043048283886
663,1461,308,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Three Colors: White (Trzy kolory: Bialy) (1994),2474,2.7740501212611157
664,1464,4848,Lost Highway (1997),Mulholland Drive (2001),4630,3.723110151187905
665,1466,431,Donnie Brasco (1997),Carlito's Way (1993),11158,3.810181036027962
666,1476,720,Private Parts (1997),Wallace & Gromit: The Best of Aardman Animation (1996),5422,3.352637403172261
667,1479,1722,"Saint, The (1997)",Tomorrow Never Dies (1997),7664,3.1571633611691023
668,1483,162,Crash (1996),Crumb (1994),2687,3.084108671380722
669,1485,500,Liar Liar (1997),Mrs. Doubtfire (1993),18777,3.2380838259572884
670,1488,1411,"Devil's Own, The (1997)",Hamlet (1996),3301,3.0374129051802483
671,1499,1446,Anaconda (1997),Kolya (Kolja) (1996),5961,2.0795168595873177
672,1500,3481,Grosse Pointe Blank (1997),High Fidelity (2000),13905,3.7289104638619204
673,1513,7451,Romy and Michele's High School Reunion (1997),Mean Girls (2004),7811,2.955959544232493
674,1515,5452,Volcano (1997),Look Who's Talking Now (1993),3577,2.654039698071009
675,1517,2683,Austin Powers: International Man of Mystery (1997),Austin Powers: The Spy Who Shagged Me (1999),23254,3.4114130902210373
676,1518,837,Breakdown (1997),Matilda (1996),2911,3.313294400549639
677,1527,1580,"Fifth Element, The (1997)",Men in Black (a.k.a. MIB) (1997),33153,3.7699454046390977
678,1537,2150,Shall We Dance? (Shall We Dansu?) (1996),"Gods Must Be Crazy, The (1980)",3598,3.9453863257365205
679,1541,8360,Addicted to Love (1997),Shrek 2 (2004),2015,3.115632754342432
680,1544,2115,"Lost World: Jurassic Park, The (1997)",Indiana Jones and the Temple of Doom (1984),15928,2.9984304369663484
681,1552,377,Con Air (1997),Speed (1994),15116,3.19796903942842
682,1556,3785,Speed 2: Cruise Control (1997),Scary Movie (2000),5175,1.9109178743961353
683,1562,37741,Batman & Robin (1997),Capote (2005),9872,2.160149918962723
684,1566,1907,Hercules (1997),Mulan (1998),6999,3.4190598656950995
685,1569,2671,My Best Friend's Wedding (1997),Notting Hill (1999),10220,3.2756849315068495
686,1573,165,Face/Off (1997),Die Hard: With a Vengeance (1995),20129,3.32798449997516
687,1580,1527,Men in Black (a.k.a. MIB) (1997),"Fifth Element, The (1997)",40308,3.5817083457378187
688,1584,1653,Contact (1997),Gattaca (1997),21638,3.684536463628801
689,1586,3255,G.I. Jane (1997),"League of Their Own, A (1992)",6625,2.9301132075471696
690,1587,1275,Conan the Barbarian (1982),Highlander (1986),7015,3.243478260869565
691,1588,1907,George of the Jungle (1997),Mulan (1998),4204,2.6904138915318745
692,1589,1466,Cop Land (1997),Donnie Brasco (1997),4815,3.2779854620976114
693,1590,67197,Event Horizon (1997),Knowing (2009),7251,2.9764170459247
694,1591,84954,Spawn (1997),"Adjustment Bureau, The (2011)",5351,2.637077181835171
695,1594,7318,In the Company of Men (1997),"Passion of the Christ, The (2004)",2369,3.6587167581257916
696,1597,2353,Conspiracy Theory (1997),Enemy of the State (1998),10142,3.3279432064681522
697,1603,593,Mimic (1997),"Silence of the Lambs, The (1991)",3030,2.78993399339934
698,1608,648,Air Force One (1997),Mission: Impossible (1996),14737,3.304844948089842
699,1610,3256,"Hunt for Red October, The (1990)",Patriot Games (1992),22165,3.862846830588766
700,1611,345,My Own Private Idaho (1991),"Adventures of Priscilla, Queen of the Desert, The (1994)",2495,3.4090180360721445
701,1614,1183,In & Out (1997),"English Patient, The (1996)",4255,3.1490011750881317
702,1615,1674,"Edge, The (1997)",Witness (1985),2451,3.482252141982864
703,1616,5673,"Peacemaker, The (1997)",Punch-Drunk Love (2002),3774,3.0170906200317966
704,1617,50,L.A. Confidential (1997),"Usual Suspects, The (1995)",27749,4.063227503693827
705,1619,7373,Seven Years in Tibet (1997),Hellboy (2004),4796,3.428169307756464
706,1620,5816,Kiss the Girls (1997),Harry Potter and the Chamber of Secrets (2002),4378,3.359182275011421
707,1625,1645,"Game, The (1997)",The Devil's Advocate (1997),18647,3.867109990883252
708,1627,122926,U Turn (1997),Untitled Spider-Man Reboot (2017),2461,3.138155221454693
709,1633,1041,Ulee's Gold (1997),Secrets & Lies (1996),2165,3.6394919168591224
710,1635,1719,"Ice Storm, The (1997)","Sweet Hereafter, The (1997)",5224,3.791156202143951
711,1639,720,Chasing Amy (1997),Wallace & Gromit: The Best of Aardman Animation (1996),13576,3.6189967589864467
712,1641,357,"Full Monty, The (1997)",Four Weddings and a Funeral (1994),15077,3.684585792929628
713,1643,17,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Sense and Sensibility (1995),2409,3.855541718555417
714,1644,4896,I Know What You Did Last Summer (1997),Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),7539,2.4885263297519566
715,1645,1625,The Devil's Advocate (1997),"Game, The (1997)",13496,3.547347362181387
716,1653,32,Gattaca (1997),Twelve Monkeys (a.k.a. 12 Monkeys) (1995),21890,3.804476930105071
717,1663,3552,Stripes (1981),Caddyshack (1980),7964,3.6671898543445507
718,1665,524,Bean (1997),Rudy (1993),3597,2.798582151793161
719,1672,454,"Rainmaker, The (1997)","Firm, The (1993)",3755,3.596804260985353
720,1673,1732,Boogie Nights (1997),"Big Lebowski, The (1998)",13777,3.7044712201495247
721,1674,534,Witness (1985),Shadowlands (1993),10771,3.842865100733451
722,1676,1376,Starship Troopers (1997),Star Trek IV: The Voyage Home (1986),17245,3.2901420701652655
723,1678,261,"Joy Luck Club, The (1993)",Little Women (1994),4064,3.7102608267716537
724,1680,88163,Sliding Doors (1998),"Crazy, Stupid, Love. (2011)",6735,3.545137342242019
725,1681,3210,Mortal Kombat: Annihilation (1997),Fast Times at Ridgemont High (1982),2155,2.059396751740139
726,1682,4022,"Truman Show, The (1998)",Cast Away (2000),33731,3.859743262873914
727,1687,3418,"Jackal, The (1997)",Thelma & Louise (1991),4714,3.174798472634705
728,1688,1023,Anastasia (1997),Winnie the Pooh and the Blustery Day (1968),4646,3.47083512699096
729,1690,1320,Alien: Resurrection (1997),Alien³ (a.k.a. Alien 3) (1992),11518,3.0286508074318457
730,1693,1207,Amistad (1997),To Kill a Mockingbird (1962),4599,3.5841487279843443
731,1694,58,"Apostle, The (1997)","Postman, The (Postino, Il) (1994)",2776,3.6921829971181555
732,1701,5945,Deconstructing Harry (1997),About Schmidt (2002),2986,3.471868720696584
733,1702,1028,Flubber (1997),Mary Poppins (1964),4527,2.5702451954937042
734,1704,318,Good Will Hunting (1997),"Shawshank Redemption, The (1994)",38947,4.074935168305646
735,1707,99114,Home Alone 3 (1997),Django Unchained (2012),3029,1.871244635193133
736,1711,1300,Midnight in the Garden of Good and Evil (1997),My Life as a Dog (Mitt liv som hund) (1985),4366,3.254008245533669
737,1713,55269,Mouse Hunt (1997),"Darjeeling Limited, The (2007)",2353,2.888227794305142
738,1717,1407,Scream 2 (1997),Scream (1996),7025,2.7656227758007117
739,1719,2360,"Sweet Hereafter, The (1997)","Celebration, The (Festen) (1998)",3510,3.9904558404558403
740,1721,8132,Titanic (1997),Gladiator (1992),37712,3.381151887993212
741,1722,5872,Tomorrow Never Dies (1997),Die Another Day (2002),12328,3.2240022712524334
742,1726,318,"Postman, The (1997)","Shawshank Redemption, The (1994)",2239,2.9283162125949085
743,1727,54001,"Horse Whisperer, The (1998)",Harry Potter and the Order of the Phoenix (2007),2132,3.1428236397748592
744,1729,555,Jackie Brown (1997),True Romance (1993),12436,3.69532003859762
745,1732,2997,"Big Lebowski, The (1998)",Being John Malkovich (1999),27826,3.9743764824265075
746,1735,69844,Great Expectations (1998),Harry Potter and the Half-Blood Prince (2009),2819,3.2520397304008513
747,1747,4029,Wag the Dog (1997),State and Main (2000),10077,3.520889153517912
748,1748,1653,Dark City (1998),Gattaca (1997),12170,3.805669679539852
749,1753,5541,Half Baked (1998),Hot Shots! (1991),2462,3.269902518277823
750,1754,58803,Fallen (1998),21 (2008),3805,3.488830486202365
751,1760,6593,Spice World (1997),Freaky Friday (2003),2633,1.8059248006076718
752,1769,163645,"Replacement Killers, The (1998)",Hacksaw Ridge (2016),2540,3.0893700787401577
753,1772,103335,Blues Brothers 2000 (1998),Despicable Me 2 (2013),2743,2.546299671892089
754,1777,708,"Wedding Singer, The (1998)","Truth About Cats & Dogs, The (1996)",14009,3.391284174459276
755,1779,4874,Sphere (1998),K-PAX (2001),6106,2.8675073698001965
756,1784,1307,As Good as It Gets (1997),When Harry Met Sally... (1989),23145,3.7748541801685027
757,1792,3,U.S. Marshals (1998),Grumpier Old Men (1995),4658,3.2210176041219407
758,1799,2542,Suicide Kings (1997),"Lock, Stock & Two Smoking Barrels (1998)",2137,3.522929340196537
759,1801,40815,"Man in the Iron Mask, The (1998)",Harry Potter and the Goblet of Fire (2005),6176,3.101360103626943
760,1805,5679,Wild Things (1998),"Ring, The (2002)",7409,3.2063706303144826
761,1810,800,Primary Colors (1998),Lone Star (1996),3672,3.4711328976034856
762,1831,3826,Lost in Space (1998),Hollow Man (2000),7338,2.5775415644589805
763,1833,48877,Mercury Rising (1998),Saw III (2006),2468,3.028363047001621
764,1834,904,"Spanish Prisoner, The (1997)",Rear Window (1954),4201,3.8734825041656746
765,1835,5066,City of Angels (1998),"Walk to Remember, A (2002)",5274,3.245164960182025
766,1845,3044,Zero Effect (1998),Dead Again (1991),2268,3.69510582010582
767,1862,2301,Species II (1998),History of the World: Part I (1981),2014,2.1102284011916583
768,1873,73,"Misérables, Les (1998)","Misérables, Les (1995)",2774,3.702054794520548
769,1876,1374,Deep Impact (1998),Star Trek II: The Wrath of Khan (1982),11666,2.964855134579119
770,1882,45950,Godzilla (1998),"Inconvenient Truth, An (2006)",8017,2.373144567793439
771,1883,2064,Bulworth (1998),Roger & Me (1989),4686,3.3314127187366624
772,1884,2997,Fear and Loathing in Las Vegas (1998),Being John Malkovich (1999),10489,3.750595862331967
773,1885,2599,"Opposite of Sex, The (1998)",Election (1999),3954,3.6138088012139606
774,1888,5066,Hope Floats (1998),"Walk to Remember, A (2002)",2835,2.934567901234568
775,1892,1620,"Perfect Murder, A (1998)",Kiss the Girls (1997),4192,3.364980916030534
776,1894,3219,Six Days Seven Nights (1998),Pacific Heights (1990),4927,2.8360056829713822
777,1895,58025,Can't Hardly Wait (1998),Jumper (2008),3058,3.185578809679529
778,1907,1028,Mulan (1998),Mary Poppins (1964),11107,3.731475645989016
779,1909,1214,"X-Files: Fight the Future, The (1998)",Alien (1979),11435,3.338609532138172
780,1911,5218,Dr. Dolittle (1998),Ice Age (2002),7143,2.6674366512669745
781,1912,800,Out of Sight (1998),Lone Star (1996),7438,3.6761898359774134
782,1914,4308,Smoke Signals (1998),Moulin Rouge (2001),2505,3.8159680638722553
783,1916,58,Buffalo '66 (a.k.a. Buffalo 66) (1998),"Postman, The (Postino, Il) (1994)",3058,3.6345650752125573
784,1917,780,Armageddon (1998),Independence Day (a.k.a. ID4) (1996),22671,2.9930307441224473
785,1918,2002,Lethal Weapon 4 (1998),Lethal Weapon 3 (1992),8818,3.1185075980948063
786,1920,2616,Small Soldiers (1998),Dick Tracy (1990),3919,2.822786425108446
787,1921,2997,Pi (1998),Being John Malkovich (1999),9913,3.728033894885504
788,1923,6188,There's Something About Mary (1998),Old School (2003),25144,3.519487750556793
789,1924,520,Plan 9 from Outer Space (1959),Robin Hood: Men in Tights (1993),2210,2.613348416289593
790,1927,1233,All Quiet on the Western Front (1930),"Boot, Das (Boat, The) (1981)",2537,3.948364209696492
791,1944,923,From Here to Eternity (1953),Citizen Kane (1941),2797,3.9286735788344656
792,1945,1276,On the Waterfront (1954),Cool Hand Luke (1967),5880,4.127636054421768
793,1947,914,West Side Story (1961),My Fair Lady (1964),8547,3.752076752076752
794,1949,1207,"Man for All Seasons, A (1966)",To Kill a Mockingbird (1962),2064,4.104893410852713
795,1950,6787,In the Heat of the Night (1967),All the President's Men (1976),3492,4.048539518900344
796,1951,4857,Oliver! (1968),Fiddler on the Roof (1971),2176,3.668658088235294
797,1952,1263,Midnight Cowboy (1969),"Deer Hunter, The (1978)",6394,3.9812324053800436
798,1953,3735,"French Connection, The (1971)",Serpico (1973),8571,3.940030334850076
799,1954,3098,Rocky (1976),"Natural, The (1984)",16918,3.728691334673129
800,1955,1124,Kramer vs. Kramer (1979),On Golden Pond (1981),5038,3.7211194918618498
801,1956,1124,Ordinary People (1980),On Golden Pond (1981),4153,3.882855766915483
802,1957,1185,Chariots of Fire (1981),My Left Foot (1989),6230,3.715008025682183
803,1958,1300,Terms of Endearment (1983),My Life as a Dog (Mitt liv som hund) (1985),4759,3.636688379911746
804,1959,1183,Out of Africa (1985),"English Patient, The (1996)",4763,3.634788998530338
805,1960,1293,"Last Emperor, The (1987)",Gandhi (1982),6742,3.8468555324829428
806,1961,4995,Rain Man (1988),"Beautiful Mind, A (2001)",27813,3.900244489986697
807,1962,1124,Driving Miss Daisy (1989),On Golden Pond (1981),8341,3.699016904447908
808,1963,2917,Take the Money and Run (1969),Body Heat (1981),2282,3.9031551270815075
809,1964,2917,Klute (1971),Body Heat (1981),2203,3.783704039945529
810,1965,3070,Repo Man (1984),"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",5870,3.593611584327087
811,1967,2161,Labyrinth (1986),"NeverEnding Story, The (1984)",8800,3.642556818181818
812,1968,2144,"Breakfast Club, The (1985)",Sixteen Candles (1984),24077,3.8347800805748222
813,1969,1291,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Indiana Jones and the Last Crusade (1989),2268,2.4517195767195767
814,1970,2763,"Nightmare on Elm Street 3: Dream Warriors, A (1987)","Thomas Crown Affair, The (1999)",2633,2.7763007975693124
815,1974,1407,Friday the 13th (1980),Scream (1996),4128,2.919573643410853
816,1982,1347,Halloween (1978),"Nightmare on Elm Street, A (1984)",7317,3.5706573732403992
817,1991,1982,Child's Play (1988),Halloween (1978),2569,2.847800700661736
818,1994,1387,Poltergeist (1982),Jaws (1975),9584,3.5221202003338896
819,1997,1350,"Exorcist, The (1973)","Omen, The (1976)",15002,3.7448006932409013
820,2000,1036,Lethal Weapon (1987),Die Hard (1988),18949,3.693994406037258
821,2001,2000,Lethal Weapon 2 (1989),Lethal Weapon (1987),13181,3.342348835444959
822,2002,2273,Lethal Weapon 3 (1992),Rush Hour (1998),9152,3.215144230769231
823,2003,2288,Gremlins (1984),"Thing, The (1982)",11800,3.2842372881355932
824,2004,671,Gremlins 2: The New Batch (1990),Mystery Science Theater 3000: The Movie (1996),4620,2.7547619047619047
825,2005,1028,"Goonies, The (1985)",Mary Poppins (1964),11854,3.641724312468365
826,2006,11,"Mask of Zorro, The (1998)","American President, The (1995)",13850,3.2816606498194947
827,2009,541,Soylent Green (1973),Blade Runner (1982),4132,3.494191674733785
828,2010,923,Metropolis (1927),Citizen Kane (1941),6054,3.9765444334324416
829,2011,2012,Back to the Future Part II (1989),Back to the Future Part III (1990),22990,3.554849934754241
830,2012,2011,Back to the Future Part III (1990),Back to the Future Part II (1989),21881,3.3372789177825513
831,2013,788,"Poseidon Adventure, The (1972)","Nutty Professor, The (1996)",4790,3.311169102296451
832,2015,1028,"Absent-Minded Professor, The (1961)",Mary Poppins (1964),2314,3.367761452031115
833,2018,953,Bambi (1942),It's a Wonderful Life (1946),7956,3.5003770739064857
834,2019,3030,Seven Samurai (Shichinin no samurai) (1954),Yojimbo (1961),13367,4.25476920775043
835,2020,1224,Dangerous Liaisons (1988),Henry V (1989),7103,3.8842742503167678
836,2021,1197,Dune (1984),"Princess Bride, The (1987)",8990,3.310567296996663
837,2022,2859,"Last Temptation of Christ, The (1988)",Stop Making Sense (1984),2718,3.6317144959529064
838,2023,3418,"Godfather: Part III, The (1990)",Thelma & Louise (1991),10545,3.433191085822665
839,2025,3703,Lolita (1997),"Road Warrior, The (Mad Max 2) (1981)",2357,3.462664403903267
840,2028,527,Saving Private Ryan (1998),Schindler's List (1993),46783,4.044107902443195
841,2034,1376,"Black Hole, The (1979)",Star Trek IV: The Voyage Home (1986),2066,2.828896418199419
842,2042,376,D2: The Mighty Ducks (1994),"River Wild, The (1994)",2373,2.65929203539823
843,2046,72737,Flight of the Navigator (1986),"Princess and the Frog, The (2009)",4946,3.4337848766680144
844,2052,1009,Hocus Pocus (1993),Escape to Witch Mountain (1975),2779,3.0800647715005396
845,2053,95,"Honey, I Blew Up the Kid (1992)",Broken Arrow (1996),4368,2.1264880952380953
846,2054,1073,"Honey, I Shrunk the Kids (1989)",Willy Wonka & the Chocolate Factory (1971),16092,2.718742232165051
847,2058,457,"Negotiator, The (1998)","Fugitive, The (1993)",8962,3.5936732872126758
848,2059,5066,"Parent Trap, The (1998)","Walk to Remember, A (2002)",3813,3.2688172043010755
849,2060,2383,BASEketball (1998),Police Academy 6: City Under Siege (1989),2638,3.030326004548901
850,2064,5669,Roger & Me (1989),Bowling for Columbine (2002),6898,3.8783705421861407
851,2065,1244,"Purple Rose of Cairo, The (1985)",Manhattan (1979),3877,3.6875161207118907
852,2067,1204,Doctor Zhivago (1965),Lawrence of Arabia (1962),5574,3.9281485468245427
853,2072,114180,"'burbs, The (1989)","Maze Runner, The (2014)",3320,3.114909638554217
854,2076,1464,Blue Velvet (1986),Lost Highway (1997),9862,3.8498276211721763
855,2078,1029,"Jungle Book, The (1967)",Dumbo (1941),10052,3.650268603263032
856,2080,2085,Lady and the Tramp (1955),101 Dalmatians (One Hundred and One Dalmatians) (1961),10628,3.5835058336469703
857,2081,595,"Little Mermaid, The (1989)",Beauty and the Beast (1991),15145,3.5317596566523606
858,2082,104,"Mighty Ducks, The (1992)",Happy Gilmore (1996),4491,2.885437541750167
859,2083,318,"Muppet Christmas Carol, The (1992)","Shawshank Redemption, The (1994)",3558,3.5909218662169757
860,2085,1022,101 Dalmatians (One Hundred and One Dalmatians) (1961),Cinderella (1950),8409,3.4367939112855272
861,2087,1025,Peter Pan (1953),"Sword in the Stone, The (1963)",7628,3.5656790770844258
862,2088,1380,Popeye (1980),Grease (1978),3339,2.5539083557951483
863,2089,2090,"Rescuers Down Under, The (1990)","Rescuers, The (1977)",2498,3.309047237790232
864,2090,2087,"Rescuers, The (1977)",Peter Pan (1953),3121,3.461550785004806
865,2094,2115,"Rocketeer, The (1991)",Indiana Jones and the Temple of Doom (1984),6490,3.0642526964560863
866,2096,1029,Sleeping Beauty (1959),Dumbo (1941),7021,3.5712149266486257
867,2100,1307,Splash (1984),When Harry Met Sally... (1989),11156,3.219836859089279
868,2105,3033,Tron (1982),Spaceballs (1987),10277,3.324559696409458
869,2107,1982,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Halloween (1978),2197,2.5279927173418297
870,2108,1278,L.A. Story (1991),Young Frankenstein (1974),6510,3.6083717357910907
871,2109,2791,"Jerk, The (1979)",Airplane! (1980),6926,3.632688420444701
872,2110,6662,Dead Men Don't Wear Plaid (1982),"Pink Panther, The (1963)",2429,3.282420749279539
873,2111,2859,"Man with Two Brains, The (1983)",Stop Making Sense (1984),2133,3.22948898265354
874,2112,6383,Grand Canyon (1991),"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",2479,3.393102057281162
875,2114,70336,"Outsiders, The (1983)",G.I. Joe: The Rise of Cobra (2009),3284,3.586023142509135
876,2115,1291,Indiana Jones and the Temple of Doom (1984),Indiana Jones and the Last Crusade (1989),24306,3.695939274253271
877,2116,2734,"Lord of the Rings, The (1978)","Mosquito Coast, The (1986)",4934,3.2073368463721117
878,2117,7371,1984 (Nineteen Eighty-Four) (1984),Dogville (2003),3414,3.6340070298769773
879,2118,1982,"Dead Zone, The (1983)",Halloween (1978),3604,3.6385960044395116
880,2122,372,Children of the Corn (1984),Reality Bites (1994),2520,2.638095238095238
881,2123,1291,All Dogs Go to Heaven (1989),Indiana Jones and the Last Crusade (1989),2654,3.0442727957799547
882,2124,2395,"Addams Family, The (1991)",Rushmore (1998),8627,3.2275993972412196
883,2125,40629,Ever After: A Cinderella Story (1998),Pride & Prejudice (2005),5850,3.6524786324786325
884,2126,3362,Snake Eyes (1998),Dog Day Afternoon (1975),4514,2.8037217545414266
885,2132,6001,Who's Afraid of Virginia Woolf? (1966),"King of Comedy, The (1983)",3135,4.029346092503987
886,2133,1028,Adventures in Babysitting (1987),Mary Poppins (1964),4424,3.23621157323689
887,2134,58559,Weird Science (1985),"Dark Knight, The (2008)",5953,3.2930455232655804
888,2136,2469,"Nutty Professor, The (1963)",Peggy Sue Got Married (1986),2654,2.855124340617935
889,2137,2081,Charlotte's Web (1973),"Little Mermaid, The (1989)",5443,3.559250413374977
890,2138,3271,Watership Down (1978),Of Mice and Men (1992),2749,3.697162604583485
891,2139,1197,"Secret of NIMH, The (1982)","Princess Bride, The (1987)",4629,3.7274789371354506
892,2140,1967,"Dark Crystal, The (1982)",Labyrinth (1986),7846,3.5964185572266123
893,2141,1033,"American Tail, An (1986)","Fox and the Hound, The (1981)",4574,3.369588981198076
894,2142,1029,"American Tail: Fievel Goes West, An (1991)",Dumbo (1941),2179,3.030518586507572
895,2143,177,Legend (1985),Lord of Illusions (1995),3139,3.2754061803122014
896,2144,2145,Sixteen Candles (1984),Pretty in Pink (1986),8951,3.6323874427438274
897,2145,2144,Pretty in Pink (1986),Sixteen Candles (1984),7063,3.369318986266459
898,2146,1457,St. Elmo's Fire (1985),Fools Rush In (1997),3070,3.164657980456026
899,2150,1537,"Gods Must Be Crazy, The (1980)",Shall We Dance? (Shall We Dansu?) (1996),8274,3.6504109257916366
900,2153,728,"Avengers, The (1998)",Cold Comfort Farm (1995),2627,2.069090216977541
901,2160,1251,Rosemary's Baby (1968),8 1/2 (8½) (1963),8552,3.780226847521048
902,2161,1967,"NeverEnding Story, The (1984)",Labyrinth (1986),10555,3.521222169587873
903,2162,1204,"NeverEnding Story II: The Next Chapter, The (1990)",Lawrence of Arabia (1962),2015,2.4570719602977666
904,2167,7373,Blade (1998),Hellboy (2004),13011,3.363192683114288
905,2174,3033,Beetlejuice (1988),Spaceballs (1987),20847,3.5006235909243535
906,2176,903,Rope (1948),Vertigo (1958),3440,3.922674418604651
907,2183,965,"Man Who Knew Too Much, The (1956)","39 Steps, The (1935)",2442,3.8507371007371005
908,2186,904,Strangers on a Train (1951),Rear Window (1954),5457,4.1165475536008795
909,2188,4321,54 (1998),City Slickers (1991),2068,2.7913442940038684
910,2193,2140,Willow (1988),"Dark Crystal, The (1982)",9174,3.4694789622847177
911,2194,858,"Untouchables, The (1987)","Godfather, The (1972)",15976,3.876533550325488
912,2203,928,Shadow of a Doubt (1943),Rebecca (1940),2331,4.112183612183612
913,2208,908,"Lady Vanishes, The (1938)",North by Northwest (1959),2263,4.057224922669024
914,2231,431,Rounders (1998),Carlito's Way (1993),6762,3.7176131322094057
915,2232,68237,Cube (1997),Moon (2009),7437,3.589081618932365
916,2243,2289,Broadcast News (1987),"Player, The (1992)",5445,3.696510560146924
917,2245,45720,Working Girl (1988),"Devil Wears Prada, The (2006)",4483,3.353000223064912
918,2248,2918,Say Anything... (1989),Ferris Bueller's Day Off (1986),8827,3.8504588195309846
919,2253,899,Toys (1992),Singin' in the Rain (1952),3544,2.6908860045146725
920,2262,413,About Last Night... (1986),Airheads (1994),2131,3.08916001877053
921,2268,457,"Few Good Men, A (1992)","Fugitive, The (1993)",16381,3.8179903546792016
922,2269,3388,Indecent Proposal (1993),Harry and the Hendersons (1987),3017,2.790354656943984
923,2273,4701,Rush Hour (1998),Rush Hour 2 (2001),11720,3.435494880546075
924,2278,8665,Ronin (1998),"Bourne Supremacy, The (2004)",10143,3.5767524401064774
925,2279,2966,Urban Legend (1998),"Straight Story, The (1999)",2535,2.659171597633136
926,2282,180,Pecker (1998),Mallrats (1995),2122,3.3970311027332705
927,2288,1214,"Thing, The (1982)",Alien (1979),10979,3.881956462337189
928,2289,922,"Player, The (1992)",Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),7297,3.9386049061258053
929,2291,4973,Edward Scissorhands (1990),"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",23807,3.726025958751628
930,2294,5218,Antz (1998),Ice Age (2002),10937,3.23630794550608
931,2296,56174,"Night at the Roxbury, A (1998)",I Am Legend (2007),2242,2.655664585191793
932,2297,1835,What Dreams May Come (1998),City of Angels (1998),4290,3.3194638694638696
933,2300,1278,"Producers, The (1968)",Young Frankenstein (1974),6181,3.8957288464649733
934,2301,3671,History of the World: Part I (1981),Blazing Saddles (1974),4298,3.59050721265705
935,2302,4499,My Cousin Vinny (1992),Dirty Rotten Scoundrels (1988),13844,3.6027882114995666
936,2303,3424,Nashville (1975),Do the Right Thing (1989),2250,3.911111111111111
937,2311,1374,2010: The Year We Make Contact (1984),Star Trek II: The Wrath of Khan (1982),4067,3.3865256946151954
938,2312,534,Children of a Lesser God (1986),Shadowlands (1993),2527,3.7222002374356946
