,0
2743,1785
2744,3066
2745,482
2746,3620
2747,608
2748,403
2749,44
2750,3725
2751,482
2752,2148
2753,173
2754,451
2755,600
2756,482
2757,680
2758,1247
2759,83
2760,2263
2761,927
2762,2193
2763,966
2764,1480
2765,2960
2766,1462
2767,2271
2768,2742
2769,682
2770,1235
2771,2918
2772,419
2773,2248
2774,1532
2775,2677
2776,482
2777,608
2778,611
2779,1552
2780,25
2781,2170
2782,482
2783,133
2784,1943
2785,211
2786,3010
2787,385
2788,3201
2789,1574
2790,665
2791,1663
2792,482
2793,581
2794,235
2795,971
2796,2362
2797,1793
2798,3319
2799,2872
2800,2762
2801,482
2802,608
2803,1659
2804,2185
2805,2762
2806,2915
2807,2575
2808,211
2809,772
2810,708
2811,90
2812,3034
2813,2051
2814,2561
2815,2922
2816,608
2817,3286
2818,2302
2819,3754
2820,2172
2821,3713
2822,2305
2823,3458
2824,3050
2825,1371
2826,2182
2827,1709
2828,4
2829,2078
2830,3104
2831,665
2832,594
2833,3721
2834,1470
2835,1294
2836,1826
2837,3577
2838,3562
2839,173
2840,227
2841,211
2842,665
2843,613
2844,1555
2845,2051
2846,3410
2847,45
2848,754
2849,742
2850,3555
2851,27
2852,482
2853,728
2854,2918
2855,211
2856,196
2857,3534
2858,1620
2859,3695
2860,1803
2861,2355
2862,68
2863,1568
2864,3753
2865,211
2866,1173
2867,2193
2868,1232
2869,211
2870,2305
2871,1376
2872,2984
2873,3466
2874,442
2875,2470
2876,660
2877,483
2878,3713
2879,1482
2880,3012
2881,3006
2882,2171
2883,1735
2884,3655
2885,482
2886,3573
2887,105
2888,1070
2889,1355
2890,588
2891,1087
2892,3469
2893,3713
2894,527
2895,2904
2896,682
2897,459
2898,3144
2899,2005
2900,3361
2901,1855
2902,344
2903,1923
2904,906
2905,44
2906,686
2907,3165
2908,44
2909,3754
2910,3217
2911,416
2912,656
2913,2762
2914,42
2915,277
2916,211
2917,344
2918,3066
2919,2550
2920,2916
2921,2609
2922,660
2923,608
2924,3144
2925,196
2926,2918
2927,3549
2928,857
2929,3253
2930,445
2931,2704
2932,634
2933,669
2934,3648
2935,99
2936,656
2937,3766
2938,3322
2939,2241
2940,1512
2941,666
2942,2734
2943,1733
2944,3643
2945,541
2946,3713
2947,665
2948,1970
2949,2271
2950,2918
2951,44
2952,1376
2953,211
2954,847
2955,3474
2956,665
2957,2654
2958,2398
2959,1084
2960,608
2961,750
2962,1234
2963,250
2964,919
2965,1423
2966,2350
2967,2685
2968,211
2969,2703
2970,3521
2971,44
2972,2809
2973,2167
2974,608
2975,2763
2976,1235
2977,1449
2978,124
2979,927
2980,2882
2981,196
2982,2918
2983,2649
2984,2859
2985,1389
2986,2020
2987,3755
2988,3066
2989,1235
2990,83
2991,2562
2992,1242
2993,929
2994,1235
2995,2280
2996,2788
2997,927
2998,2563
2999,1450
3000,2439
3001,821
3002,44
3003,1981
3004,870
3005,345
3006,444
3007,3713
3008,1499
3009,1958
3010,3193
3011,1528
3012,1037
3013,72
3014,608
3015,706
3016,196
3017,211
3018,144
3019,745
3020,44
3021,1517
3022,3042
3023,444
3024,482
3025,1499
3026,2117
3027,211
3028,2947
3029,939
3030,211
3031,1555
3032,2467
3033,211
3034,3144
3035,173
3036,660
3037,3205
3038,2445
3039,2471
3040,2025
3041,608
3042,675
3043,3050
3044,3640
3045,3505
3046,3423
3047,1858
3048,2201
3049,173
3050,662
3051,608
3052,2612
3053,634
3054,608
3055,3753
3056,222
3057,356
3058,1289
3059,323
3060,701
3061,444
3062,2340
3063,2089
3064,44
3065,2241
3066,3276
3067,3159
3068,44
3069,116
3070,211
3071,2563
3072,1646
3073,1098
3074,2914
3075,3713
3076,1464
3077,3574
3078,3085
3079,44
3080,211
3081,211
3082,1543
3083,344
3084,211
3085,1376
3086,555
3087,44
3088,2548
3089,538
3090,2469
3091,3169
3092,1280
3093,3174
3094,3754
3095,668
3096,482
3097,482
3098,3228
3099,3044
3100,3452
3101,44
3102,541
3103,1705
3104,3482
3105,3734
3106,406
3107,2918
3108,1145
3109,949
3110,1843
3111,482
3112,2630
3113,381
3114,2351
3115,3753
3116,3410
3117,671
3118,2918
3119,2613
3120,412
3121,173
3122,1242
3123,1493
3124,3030
3125,3336
3126,1571
3127,2762
3128,1474
3129,1376
3130,1212
3131,1553
3132,2463
3133,211
3134,211
3135,1376
3136,656
3137,1077
3138,3276
3139,816
3140,111
3141,3483
3142,673
3143,1442
3144,2258
3145,1262
3146,3080
3147,3166
3148,196
3149,266
3150,674
3151,1146
3152,2045
3153,350
3154,1039
3155,196
3156,1170
3157,482
3158,2236
3159,66
3160,1780
3161,779
3162,1244
3163,3167
3164,211
3165,2482
3166,1553
3167,2400
3168,196
3169,355
3170,1739
3171,2949
3172,2563
3173,135
3174,1316
3175,315
3176,1553
3177,608
3178,1702
3179,2360
3180,2193
3181,2748
3182,3753
3183,3169
3184,1799
3185,3628
3186,1769
3187,94
3188,1235
3189,3063
3190,2343
3191,1807
3192,1755
3193,1889
3194,196
3195,271
3196,2992
3197,1623
3198,3754
3199,1499
3200,2860
3201,15
3202,1390
3203,2929
3204,3458
3205,2914
3206,728
3207,2557
3208,2368
3209,1047
3210,1373
3211,2007
3212,211
3213,242
3214,1235
3215,1376
3216,3560
3217,3465
3218,2393
3219,3753
3220,211
3221,2480
3222,3759
3223,1601
3224,525
3225,94
3226,634
3227,211
3228,416
3229,3166
3230,497
3231,1868
3232,3448
3233,2398
3234,682
3235,1139
3236,2635
3237,830
3238,3753
3239,3370
3240,3275
3241,3753
3242,674
3243,1975
3244,2115
3245,3753
3246,196
3247,603
3248,1428
3249,2131
3250,1444
3251,2
3252,1009
3253,2305
3254,835
3255,196
3256,665
3257,1205
3258,3548
3259,665
3260,588
3261,196
3262,527
3263,1111
3264,334
3265,948
3266,2572
3267,3238
3268,909
3269,173
3270,625
3271,285
3272,1196
3273,3531
3274,660
3275,211
3276,1553
3277,630
3278,3757
3279,2029
3280,665
3281,39
3282,1561
3283,608
3284,3584
3285,1394
3286,128
3287,3578
3288,239
3289,3066
3290,3754
3291,3481
3292,2193
3293,42
3294,1433
3295,446
3296,379
3297,211
3298,114
3299,445
3300,2676
3301,196
3302,2914
3303,3000
3304,196
3305,643
3306,173
3307,2892
3308,3753
3309,1232
3310,497
3311,3040
3312,482
3313,890
3314,1224
3315,1496
3316,457
3317,173
3318,1006
3319,3753
3320,196
3321,211
3322,750
3323,2781
3324,3555
3325,1212
3326,3754
3327,3373
3328,44
3329,3321
3330,44
3331,969
3332,211
3333,274
3334,3754
3335,1477
3336,211
3337,2651
3338,2645
3339,173
3340,2453
3341,44
3342,389
3343,608
3344,725
3345,1049
3346,691
3347,564
3348,2853
3349,1723
3350,211
3351,3310
3352,607
3353,3754
3354,1161
3355,794
3356,211
3357,2222
3358,874
3359,2150
3360,247
3361,2318
3362,1656
3363,2148
3364,381
3365,211
3366,3276
3367,1499
3368,749
3369,3754
3370,3753
3371,482
3372,608
3373,2858
3374,2918
3375,1376
3376,1553
3377,3769
3378,211
3379,482
3380,1406
3381,2670
3382,2230
3383,1401
3384,1418
3385,480
3386,2485
3387,2177
3388,3326
3389,2356
3390,1391
3391,3469
3392,1903
3393,375
3394,3661
3395,1232
3396,44
3397,111
3398,44
3399,1376
3400,3015
3401,3469
3402,3024
3403,665
3404,2354
3405,645
3406,1045
3407,497
3408,1232
3409,196
3410,3066
3411,3754
3412,3098
3413,1071
3414,2193
3415,2086
3416,1520
3417,2305
3418,2918
3419,2810
3420,524
3421,492
3422,1196
3423,734
3424,2651
3425,882
3426,3775
3427,44
3428,608
3429,3555
3430,2563
3431,2417
3432,99
3433,3462
3434,3735
3435,3120
3436,608
3437,3735
3438,1742
3439,856
3440,3718
3441,608
3442,3180
3443,3276
3444,574
3445,3645
3446,1572
3447,414
3448,2855
3449,1232
3450,1865
3451,1232
3452,2358
3453,1106
3454,1016
3455,309
3456,3753
3457,466
3458,840
3459,482
3460,682
3461,2448
3462,195
3463,211
3464,236
3465,608
3466,211
3467,196
3468,44
3469,173
3470,196
3471,2550
3472,738
3473,3787
3474,2343
3475,355
3476,2193
3477,3227
3478,426
3479,750
3480,531
3481,44
3482,211
3483,211
3484,1089
3485,583
3486,1581
3487,44
3488,211
3489,3307
3490,608
3491,2479
3492,2690
3493,196
3494,3110
3495,2384
3496,2394
3497,600
3498,237
3499,3702
3500,3469
3501,482
3502,482
3503,3493
3504,2643
3505,2422
3506,293
3507,496
3508,196
3509,665
3510,3565
3511,841
3512,2021
3513,410
3514,3753
3515,665
3516,380
3517,1632
3518,1376
3519,608
3520,3592
3521,3753
3522,3754
3523,3417
3524,170
3525,3754
3526,2414
3527,211
3528,1300
3529,665
3530,1450
3531,3276
3532,211
3533,3740
3534,2553
3535,173
3536,608
3537,3066
3538,1399
3539,2918
3540,1232
3541,665
3542,482
3543,3605
3544,211
3545,2108
3546,44
3547,3783
3548,511
3549,2607
3550,1648
3551,2914
3552,2855
3553,1926
3554,2195
3555,658
3556,3326
3557,2193
3558,3344
3559,173
3560,3484
3561,2268
3562,2762
3563,1573
3564,1579
3565,1499
3566,3013
3567,3066
3568,173
3569,2046
3570,1577
3571,1910
3572,23
3573,3292
3574,3360
3575,211
3576,3378
3577,2491
3578,2400
3579,608
3580,482
3581,2393
3582,2358
3583,211
3584,1376
3585,1823
3586,1553
3587,3515
3588,2868
3589,1167
3590,1685
3591,200
3592,3703
3593,1099
3594,3090
3595,2894
3596,2436
3597,3526
3598,670
3599,1572
3600,196
3601,1376
3602,2161
3603,1784
3604,173
3605,3713
3606,1499
3607,2193
3608,2339
3609,173
3610,2305
3611,2318
3612,1927
3613,3525
3614,3703
3615,3539
3616,1376
3617,3736
3618,907
3619,3790
3620,44
3621,3387
3622,1692
3623,3571
3624,3722
3625,40
3626,3573
3627,1971
3628,3753
3629,173
3630,1620
3631,3647
3632,2949
3633,28
3634,173
3635,482
3636,1000
3637,173
3638,760
3639,527
3640,3474
3641,2918
3642,696
3643,3480
3644,2425
3645,44
3646,1566
3647,2080
3648,531
3649,2193
3650,2305
3651,3754
3652,1798
3653,1086
3654,278
3655,2863
3656,878
3657,2283
3658,701
3659,483
3660,1212
3661,1376
3662,196
3663,674
3664,608
3665,749
3666,1608
3667,584
3668,196
3669,2326
3670,3317
3671,949
3672,3589
3673,665
3674,1248
3675,2569
3676,524
3677,2354
3678,196
3679,381
3680,1680
3681,674
3682,1005
3683,3758
3684,664
3685,2375
3686,2003
3687,1713
3688,2123
3689,608
3690,719
3691,656
3692,973
3693,3066
3694,1376
3695,527
3696,2029
3697,3066
3698,759
3699,1777
3700,694
3701,880
3702,211
3703,1925
3704,3337
3705,2997
3706,3074
3707,111
3708,2059
3709,2431
3710,2435
3711,3066
3712,2453
3713,173
3714,2918
3715,3476
3716,2014
3717,2537
3718,3601
3719,954
3720,643
3721,321
3722,3735
3723,2198
3724,125
3725,224
3726,1376
3727,1508
3728,3753
3729,1847
3730,211
3731,344
3732,196
3733,2387
3734,2526
3735,2029
3736,44
3737,3607
3738,2471
3739,1003
3740,527
3741,211
3742,1235
3743,665
3744,3634
3745,2692
3746,3753
3747,887
3748,211
3749,1638
3750,3579
3751,752
3752,1157
3753,482
3754,211
3755,2918
3756,2918
3757,406
3758,3139
3759,2652
3760,1196
3761,1589
3762,211
3763,793
3764,3443
3765,905
3766,211
3767,2133
3768,2457
3769,2914
3770,3780
3771,2190
3772,2092
3773,3713
3774,600
3775,3419
3776,974
3777,3290
3778,3119
3779,2391
3780,527
3781,681
3782,608
3783,3753
3784,1336
3785,2276
3786,2143
3787,44
3788,1601
3789,456
3790,1598
3791,211
3792,3555
3793,3616
